
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/15/2019 06:03:14
MetaData, TestRecord.TestTarget, Al_2.0_10_n
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, d99c60ed-4172-4214-878e-5c6da1ab2684
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 8.2E-11, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 5E-07, 370000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -6.4010497721626357E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -6.4010497721626357E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -6.4010497721626357E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -6.4010497721626357E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -6.4010497721626357E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 3.77473E-07, 24933.66
DataValue, -0.98, 3.9324499999999997E-07, 24745.2
DataValue, -0.96, 3.34443E-07, 25053.77
DataValue, -0.94000000000000006, 3.5360299999999997E-07, 25000.09
DataValue, -0.92, 3.45637E-07, 25292.64
DataValue, -0.9, 4.07917E-07, 25836.14
DataValue, -0.88, 3.79779E-07, 25707.14
DataValue, -0.86, 4.91561E-07, 25979.45
DataValue, -0.84, 4.1102899999999997E-07, 26280.18
DataValue, -0.82000000000000006, 3.96787E-07, 26723.440000000002
DataValue, -0.8, 3.83729E-07, 27149.12
DataValue, -0.78, 3.44075E-07, 28043.7
DataValue, -0.76, 3.21068E-07, 28302.11
DataValue, -0.74, 3.19143E-07, 28777.72
DataValue, -0.72, 3.4829E-07, 29663.33
DataValue, -0.70000000000000007, 2.65233E-07, 30344.52
DataValue, -0.68, 2.75916E-07, 30619.47
DataValue, -0.66, 2.69649E-07, 31519.920000000002
DataValue, -0.64, 2.50438E-07, 31806.13
DataValue, -0.62, 2.34967E-07, 32678.07
DataValue, -0.6, 2.45986E-07, 33187.58
DataValue, -0.58, 2.24848E-07, 33514.46
DataValue, -0.56, 2.08952E-07, 34297.7
DataValue, -0.54, 2.36579E-07, 34888.55
DataValue, -0.52, 2.01991E-07, 35537.1
DataValue, -0.5, 1.93863E-07, 36780.22
DataValue, -0.48, 1.76947E-07, 37711.93
DataValue, -0.46, 1.67442E-07, 38560.28
DataValue, -0.44, 1.66028E-07, 39469.69
DataValue, -0.42, 1.5482E-07, 40611.37
DataValue, -0.4, 1.45467E-07, 41384.48
DataValue, -0.38, 1.32896E-07, 42255.72
DataValue, -0.36, 1.22426E-07, 43344.92
DataValue, -0.34, 1.15083E-07, 44810.090000000004
DataValue, -0.32, 1.0903199999999999E-07, 46189.36
DataValue, -0.3, 9.84415E-08, 47919.9
DataValue, -0.28, 8.8574200000000007E-08, 49862.74
DataValue, -0.26, 8.13137E-08, 52433.35
DataValue, -0.24, 6.98071E-08, 54867.380000000005
DataValue, -0.22, 5.8932E-08, 58353.78
DataValue, -0.2, 4.8300400000000004E-08, 63071.3
DataValue, -0.18, 3.80813E-08, 69051.62
DataValue, -0.16, 2.792E-08, 77774.35
DataValue, -0.14, 1.9060400000000002E-08, 90951.66
DataValue, -0.12, 1.2038E-08, 110417.3
DataValue, -0.1, 6.98949E-09, 138622.2
DataValue, -0.08, 3.72707E-09, 181115.7
DataValue, -0.06, 1.89897E-09, 240656.40000000002
DataValue, -0.04, 9.57151E-10, 310026.2
DataValue, -0.02, 5.2509E-10, 357330.10000000003
DataValue, 0, 3.50136E-10, 341686.60000000003
DataValue, 0.02, 2.81794E-10, 279564.10000000003
DataValue, 0.04, 2.5590800000000003E-10, 219264.2
DataValue, 0.06, 2.46324E-10, 180914.30000000002
DataValue, 0.08, 2.4228E-10, 160469.90000000002
DataValue, 0.1, 2.41224E-10, 153593
DataValue, 0.12, 2.40877E-10, 153344.4
DataValue, 0.14, 2.41606E-10, 158053
DataValue, 0.16, 2.42821E-10, 165989.2
DataValue, 0.18, 2.4438000000000004E-10, 172281.5
DataValue, 0.2, 2.4584900000000003E-10, 180523.90000000002
DataValue, 0.22, 2.48268E-10, 190832.30000000002
DataValue, 0.24, 2.50753E-10, 200938.1
DataValue, 0.26, 2.53695E-10, 211325.90000000002
DataValue, 0.28, 2.5667300000000003E-10, 222919.5
DataValue, 0.3, 2.6074800000000004E-10, 234310.1
DataValue, 0.32, 2.6463400000000003E-10, 245519.90000000002
DataValue, 0.34, 2.69286E-10, 256013.7
DataValue, 0.36, 2.7471200000000004E-10, 267586.5
DataValue, 0.38, 2.7825400000000003E-10, 274220.60000000003
DataValue, 0.4, 2.8408300000000004E-10, 285273.3
DataValue, 0.42, 2.90341E-10, 294032.8
DataValue, 0.44, 2.99091E-10, 304607.3
DataValue, 0.46, 3.05461E-10, 312189.60000000003
DataValue, 0.48, 3.15828E-10, 320550.60000000003
DataValue, 0.5, 3.2423800000000004E-10, 328987.30000000005
DataValue, 0.52, 3.37306E-10, 336745.10000000003
DataValue, 0.54, 3.49191E-10, 342987.60000000003
DataValue, 0.56, 3.6105500000000005E-10, 347556.10000000003
DataValue, 0.58, 3.77799E-10, 352414.80000000005
DataValue, 0.6, 3.9027200000000006E-10, 354779
DataValue, 0.62, 4.0748100000000003E-10, 358238.60000000003
DataValue, 0.64, 4.26529E-10, 360483.10000000003
DataValue, 0.66, 4.4562600000000006E-10, 361196.30000000005
DataValue, 0.68, 4.6621800000000005E-10, 360695.9
DataValue, 0.70000000000000007, 4.84535E-10, 360318.9
DataValue, 0.72, 5.17021E-10, 359109.7
DataValue, 0.74, 5.44486E-10, 357912.7
DataValue, 0.76, 5.71643E-10, 355214.5
DataValue, 0.78, 6.00281E-10, 351060.7
DataValue, 0.8, 6.37887E-10, 348513.10000000003
DataValue, 0.82000000000000006, 6.66594E-10, 345228.4
DataValue, 0.84, 7.02744E-10, 340867.10000000003
DataValue, 0.86, 7.52438E-10, 334169
DataValue, 0.88, 7.98277E-10, 330387.9
DataValue, 0.9, 8.4161400000000009E-10, 324660.4
DataValue, 0.92, 8.8900900000000011E-10, 318355.80000000005
DataValue, 0.94000000000000006, 9.3242700000000013E-10, 312645.3
DataValue, 0.96, 9.99139E-10, 307181.4
DataValue, 0.98, 1.04848E-09, 302841.7
DataValue, 1, 1.10499E-09, 295016.60000000003
DataValue, 1, 1.11307E-09, 296109.3
DataValue, 0.98, 1.05014E-09, 302223.2
DataValue, 0.96, 9.9194300000000012E-10, 308362.2
DataValue, 0.94000000000000006, 9.37034E-10, 313230.7
DataValue, 0.92, 8.9810300000000006E-10, 317660.9
DataValue, 0.9, 8.4171300000000011E-10, 324872.9
DataValue, 0.88, 8.0732600000000011E-10, 327711.4
DataValue, 0.86, 7.6562800000000006E-10, 333468.5
DataValue, 0.84, 7.177460000000001E-10, 338210.80000000005
DataValue, 0.82000000000000006, 6.93294E-10, 342097.30000000005
DataValue, 0.8, 6.4987100000000006E-10, 346169.9
DataValue, 0.78, 6.16265E-10, 349972.2
DataValue, 0.76, 5.8356E-10, 353592.60000000003
DataValue, 0.74, 5.60394E-10, 355430
DataValue, 0.72, 5.2777300000000006E-10, 358055
DataValue, 0.70000000000000007, 5.03425E-10, 360294.10000000003
DataValue, 0.68, 4.82777E-10, 361604.10000000003
DataValue, 0.66, 4.5903400000000005E-10, 361330.9
DataValue, 0.64, 4.4103600000000003E-10, 360614.10000000003
DataValue, 0.62, 4.19219E-10, 358901.9
DataValue, 0.6, 4.0352100000000003E-10, 357429
DataValue, 0.58, 3.8603900000000004E-10, 354500.7
DataValue, 0.56, 3.7316200000000005E-10, 351591.4
DataValue, 0.54, 3.59609E-10, 347801.60000000003
DataValue, 0.52, 3.4691400000000003E-10, 341456.60000000003
DataValue, 0.5, 3.34534E-10, 336265.10000000003
DataValue, 0.48, 3.23295E-10, 328854.5
DataValue, 0.46, 3.1361800000000003E-10, 320870.60000000003
DataValue, 0.44, 3.04155E-10, 311870.9
DataValue, 0.42, 2.95687E-10, 302109.7
DataValue, 0.4, 2.8918000000000003E-10, 292029.7
DataValue, 0.38, 2.82391E-10, 282756.60000000003
DataValue, 0.36, 2.76081E-10, 271809.5
DataValue, 0.34, 2.7082300000000003E-10, 260702.6
DataValue, 0.32, 2.66277E-10, 250007.30000000002
DataValue, 0.3, 2.6174300000000004E-10, 239514.5
DataValue, 0.28, 2.5762500000000003E-10, 225946
DataValue, 0.26, 2.54153E-10, 214652.90000000002
DataValue, 0.24, 2.51746E-10, 205895.5
DataValue, 0.22, 2.48711E-10, 193039.80000000002
DataValue, 0.2, 2.46334E-10, 182731.1
DataValue, 0.18, 2.4446E-10, 171999.2
DataValue, 0.16, 2.4301E-10, 164721.6
DataValue, 0.14, 2.41488E-10, 155678.1
DataValue, 0.12, 2.40797E-10, 150869.4
DataValue, 0.1, 2.4068500000000003E-10, 149500.80000000002
DataValue, 0.08, 2.41701E-10, 155520
DataValue, 0.06, 2.45234E-10, 175685
DataValue, 0.04, 2.5503E-10, 215825.80000000002
DataValue, 0.02, 2.79944E-10, 276470.7
DataValue, 0, 3.4750600000000004E-10, 340664.60000000003
DataValue, -0.02, 5.2118400000000009E-10, 357979.30000000005
DataValue, -0.04, 9.56143E-10, 310607.9
DataValue, -0.06, 1.89337E-09, 241664
DataValue, -0.08, 3.77171E-09, 181319.6
DataValue, -0.1, 7.06126E-09, 138374.30000000002
DataValue, -0.12, 1.2186100000000001E-08, 109622.20000000001
DataValue, -0.14, 1.9386300000000002E-08, 90590.930000000008
DataValue, -0.16, 2.83288E-08, 77846.37
DataValue, -0.18, 3.82078E-08, 69028.47
DataValue, -0.2, 4.92515E-08, 63328.130000000005
DataValue, -0.22, 5.91562E-08, 58972.97
DataValue, -0.24, 7.04753E-08, 55792.23
DataValue, -0.26, 7.99605E-08, 53495.14
DataValue, -0.28, 8.84799E-08, 51338.94
DataValue, -0.3, 9.57443E-08, 49825.43
DataValue, -0.32, 1.07693E-07, 48401.35
DataValue, -0.34, 1.11631E-07, 47444.79
DataValue, -0.36, 1.26146E-07, 46096.47
DataValue, -0.38, 1.2613E-07, 44427.65
DataValue, -0.4, 1.41289E-07, 43693.770000000004
DataValue, -0.42, 1.53082E-07, 42702.200000000004
DataValue, -0.44, 1.55775E-07, 41904.74
DataValue, -0.46, 1.69851E-07, 40729.22
DataValue, -0.48, 1.64803E-07, 39360.41
DataValue, -0.5, 1.91995E-07, 38818.8
DataValue, -0.52, 1.75826E-07, 37849.47
DataValue, -0.54, 2.06316E-07, 37223.88
DataValue, -0.56, 1.92948E-07, 36342.98
DataValue, -0.58, 2.2679099999999998E-07, 35407.83
DataValue, -0.6, 2.13786E-07, 34498.56
DataValue, -0.62, 2.31661E-07, 34217.37
DataValue, -0.64, 2.17743E-07, 33332.69
DataValue, -0.66, 2.634E-07, 32635.09
DataValue, -0.68, 2.73242E-07, 31945.74
DataValue, -0.70000000000000007, 2.63309E-07, 31142.170000000002
