
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/25/2019 16:39:05
MetaData, TestRecord.TestTarget, Al2O3_1.0_10
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, c9e37755-4083-402d-9fcf-6bbc98a3fd51
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.3E-10, 220
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1.5E-10, 8600
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -3.9999999999999973
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -3.9999999999999973
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -3.9999999999999973
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -3.9999999999999973
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -3.9999999999999973
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 1.4169500000000002E-10, 8230.138
DataValue, -0.98, 1.41636E-10, 8403.883
DataValue, -0.96, 1.4164600000000001E-10, 8404.114
DataValue, -0.94000000000000006, 1.41557E-10, 8218.053
DataValue, -0.92, 1.4155000000000002E-10, 8379.441
DataValue, -0.9, 1.41495E-10, 7977.68
DataValue, -0.88, 1.41452E-10, 8212.673
DataValue, -0.86, 1.4140600000000002E-10, 8181.2750000000005
DataValue, -0.84, 1.41367E-10, 8082.774
DataValue, -0.82000000000000006, 1.4134E-10, 8451.984
DataValue, -0.8, 1.41295E-10, 8110.742
DataValue, -0.78, 1.41275E-10, 8301.37
DataValue, -0.76, 1.4121800000000001E-10, 8243.065
DataValue, -0.74, 1.4119200000000002E-10, 8283.936
DataValue, -0.72, 1.4116800000000002E-10, 8041.499
DataValue, -0.70000000000000007, 1.4113100000000002E-10, 8111.457
DataValue, -0.68, 1.4109800000000002E-10, 8041.357
DataValue, -0.66, 1.4103500000000002E-10, 8030.902
DataValue, -0.64, 1.4098400000000002E-10, 8197.286
DataValue, -0.62, 1.40955E-10, 8131.6950000000006
DataValue, -0.6, 1.4090800000000002E-10, 7888.682
DataValue, -0.58, 1.4087800000000002E-10, 8158.155
DataValue, -0.56, 1.40825E-10, 7960.4490000000005
DataValue, -0.54, 1.40801E-10, 8197.037
DataValue, -0.52, 1.40786E-10, 8038.844
DataValue, -0.5, 1.40759E-10, 7874.747
DataValue, -0.48, 1.4069E-10, 8119.2210000000005
DataValue, -0.46, 1.40633E-10, 8309.797
DataValue, -0.44, 1.40635E-10, 8067.758
DataValue, -0.42, 1.4057E-10, 8169.281
DataValue, -0.4, 1.4051300000000001E-10, 8114.9760000000006
DataValue, -0.38, 1.4044100000000002E-10, 8121.751
DataValue, -0.36, 1.40451E-10, 8201.055
DataValue, -0.34, 1.40422E-10, 8154.658
DataValue, -0.32, 1.4037E-10, 8170.642
DataValue, -0.3, 1.4033600000000002E-10, 8367.634
DataValue, -0.28, 1.4028500000000002E-10, 8034.779
DataValue, -0.26, 1.40274E-10, 8336.634
DataValue, -0.24, 1.4021200000000002E-10, 7996.817
DataValue, -0.22, 1.40147E-10, 7926.075
DataValue, -0.2, 1.4013400000000002E-10, 8367.206
DataValue, -0.18, 1.4007400000000002E-10, 8226.573
DataValue, -0.16, 1.40045E-10, 7858.6280000000006
DataValue, -0.14, 1.4001900000000002E-10, 8210.419
DataValue, -0.12, 1.39999E-10, 8186.838
DataValue, -0.1, 1.39937E-10, 8117.767
DataValue, -0.08, 1.39909E-10, 8067.27
DataValue, -0.06, 1.39907E-10, 8078.599
DataValue, -0.04, 1.3981200000000002E-10, 8158.39
DataValue, -0.02, 1.3980200000000002E-10, 8075.337
DataValue, 0, 1.39738E-10, 7940.451
DataValue, 0.02, 1.39719E-10, 8101.2350000000006
DataValue, 0.04, 1.3970000000000002E-10, 8108.24
DataValue, 0.06, 1.39659E-10, 8217.321
DataValue, 0.08, 1.3959400000000001E-10, 8174.6680000000006
DataValue, 0.1, 1.3955800000000002E-10, 8210.653
DataValue, 0.12, 1.39509E-10, 8057.5700000000006
DataValue, 0.14, 1.39506E-10, 7996.713
DataValue, 0.16, 1.3944700000000002E-10, 8288.427
DataValue, 0.18, 1.39425E-10, 8305.828
DataValue, 0.2, 1.3936300000000002E-10, 7987.46
DataValue, 0.22, 1.39355E-10, 8183.8150000000005
DataValue, 0.24, 1.3932000000000002E-10, 8045.02
DataValue, 0.26, 1.39279E-10, 7946.26
DataValue, 0.28, 1.3922E-10, 8331.376
DataValue, 0.3, 1.39192E-10, 8325.122
DataValue, 0.32, 1.3915500000000002E-10, 8351.129
DataValue, 0.34, 1.39144E-10, 8212.643
DataValue, 0.36, 1.3907000000000002E-10, 8088.829
DataValue, 0.38, 1.39009E-10, 8184.264
DataValue, 0.4, 1.39005E-10, 8023.761
DataValue, 0.42, 1.38988E-10, 8128.9000000000005
DataValue, 0.44, 1.3894300000000001E-10, 8152.774
DataValue, 0.46, 1.3889200000000002E-10, 8419.95
DataValue, 0.48, 1.38848E-10, 8187.396
DataValue, 0.5, 1.3882000000000002E-10, 8360.244
DataValue, 0.52, 1.38792E-10, 8348.409
DataValue, 0.54, 1.38747E-10, 8032.026
DataValue, 0.56, 1.3870000000000002E-10, 8369.77
DataValue, 0.58, 1.38713E-10, 8136.361
DataValue, 0.6, 1.38631E-10, 8286.985
DataValue, 0.62, 1.38599E-10, 8004.4180000000006
DataValue, 0.64, 1.38539E-10, 8114.121
DataValue, 0.66, 1.38508E-10, 8419.475
DataValue, 0.68, 1.3846200000000002E-10, 8332.413
DataValue, 0.70000000000000007, 1.3844300000000002E-10, 8182.933
DataValue, 0.72, 1.3843E-10, 8179.482
DataValue, 0.74, 1.38397E-10, 8105.376
DataValue, 0.76, 1.38345E-10, 8124.398
DataValue, 0.78, 1.3830800000000002E-10, 8326.372
DataValue, 0.8, 1.3826200000000001E-10, 8088.093
DataValue, 0.82000000000000006, 1.3823900000000002E-10, 8172.953
DataValue, 0.84, 1.38201E-10, 8553.455
DataValue, 0.86, 1.38147E-10, 8368.221
DataValue, 0.88, 1.3813000000000002E-10, 8432.255000000001
DataValue, 0.9, 1.38113E-10, 8332.472
DataValue, 0.92, 1.38074E-10, 8344.303
DataValue, 0.94000000000000006, 1.38029E-10, 8399.231
DataValue, 0.96, 1.3796E-10, 8116.1280000000006
DataValue, 0.98, 1.3796100000000002E-10, 8486.546
DataValue, 1, 1.37926E-10, 8143.14
DataValue, 1, 1.3793700000000002E-10, 8344.26
DataValue, 0.98, 1.37977E-10, 8367.94
DataValue, 0.96, 1.38002E-10, 8100.107
DataValue, 0.94000000000000006, 1.3801500000000001E-10, 8143.214
DataValue, 0.92, 1.3808E-10, 8328.079
DataValue, 0.9, 1.3808E-10, 8321.4420000000009
DataValue, 0.88, 1.38122E-10, 8159.642
DataValue, 0.86, 1.38168E-10, 8439.714
DataValue, 0.84, 1.38186E-10, 8412.816
DataValue, 0.82000000000000006, 1.38252E-10, 8085.831
DataValue, 0.8, 1.38264E-10, 8217.380000000001
DataValue, 0.78, 1.38304E-10, 8533.126
DataValue, 0.76, 1.38319E-10, 8129.299
DataValue, 0.74, 1.38382E-10, 8273.523000000001
DataValue, 0.72, 1.3842200000000002E-10, 7957.884
DataValue, 0.70000000000000007, 1.3846800000000002E-10, 8212.274
DataValue, 0.68, 1.38508E-10, 8207.32
DataValue, 0.66, 1.38523E-10, 8242.79
DataValue, 0.64, 1.3856E-10, 8293.857
DataValue, 0.62, 1.3860900000000002E-10, 8349.121000000001
DataValue, 0.6, 1.3861500000000002E-10, 8287.311
DataValue, 0.58, 1.3863300000000002E-10, 8346.399
DataValue, 0.56, 1.3869600000000001E-10, 8083.493
DataValue, 0.54, 1.3871E-10, 8318.077
DataValue, 0.52, 1.38773E-10, 7950.814
DataValue, 0.5, 1.3880500000000002E-10, 8095.099
DataValue, 0.48, 1.3882300000000002E-10, 8250.667
DataValue, 0.46, 1.38866E-10, 8105.4130000000005
DataValue, 0.44, 1.3890700000000002E-10, 7981.169
DataValue, 0.42, 1.3893800000000002E-10, 8073.2260000000006
DataValue, 0.4, 1.38967E-10, 8092.548
DataValue, 0.38, 1.39042E-10, 8400.184
DataValue, 0.36, 1.39072E-10, 8184.7
DataValue, 0.34, 1.39096E-10, 8043.395
DataValue, 0.32, 1.3914300000000002E-10, 8104.328
DataValue, 0.3, 1.3916000000000001E-10, 8222.348
DataValue, 0.28, 1.39213E-10, 8240.802
DataValue, 0.26, 1.3925400000000002E-10, 7986.769
DataValue, 0.24, 1.39259E-10, 8363.281
DataValue, 0.22, 1.39327E-10, 8208.349
DataValue, 0.2, 1.3936600000000002E-10, 8055.026
DataValue, 0.18, 1.3940700000000001E-10, 8283.635
DataValue, 0.16, 1.39449E-10, 7996.465
DataValue, 0.14, 1.3947700000000002E-10, 8092.362
DataValue, 0.12, 1.39508E-10, 8162.425
DataValue, 0.1, 1.39541E-10, 8113.895
DataValue, 0.08, 1.39596E-10, 8173.379
DataValue, 0.06, 1.3961200000000001E-10, 8171.941
DataValue, 0.04, 1.39662E-10, 8142.1410000000005
DataValue, 0.02, 1.39729E-10, 8192.524
DataValue, 0, 1.3975100000000002E-10, 7887.461
DataValue, -0.02, 1.39755E-10, 8264.761
DataValue, -0.04, 1.3979600000000002E-10, 8143.019
DataValue, -0.06, 1.39867E-10, 8148.836
DataValue, -0.08, 1.3987500000000002E-10, 8007.977
DataValue, -0.1, 1.39933E-10, 8104.9130000000005
DataValue, -0.12, 1.39955E-10, 8158.396
DataValue, -0.14, 1.40015E-10, 8265.115
DataValue, -0.16, 1.40069E-10, 8177.443
DataValue, -0.18, 1.4006100000000001E-10, 8092.3420000000006
DataValue, -0.2, 1.401E-10, 8188.872
DataValue, -0.22, 1.4017600000000002E-10, 8245.316
DataValue, -0.24, 1.40208E-10, 8166.5
DataValue, -0.26, 1.40229E-10, 7868.972
DataValue, -0.28, 1.4027600000000002E-10, 8063.745
DataValue, -0.3, 1.40301E-10, 8108.951
DataValue, -0.32, 1.4036600000000002E-10, 7890.844
DataValue, -0.34, 1.40397E-10, 8271.69
DataValue, -0.36, 1.4044400000000002E-10, 8068.137
DataValue, -0.38, 1.40472E-10, 8044.492
DataValue, -0.4, 1.40518E-10, 8289.555
DataValue, -0.42, 1.40573E-10, 8452.135
DataValue, -0.44, 1.40581E-10, 8423.779
DataValue, -0.46, 1.40603E-10, 8345.696
DataValue, -0.48, 1.4065200000000002E-10, 8125.399
DataValue, -0.5, 1.4072E-10, 8054.021
DataValue, -0.52, 1.4074200000000001E-10, 8336.563
DataValue, -0.54, 1.4076000000000001E-10, 8148.252
DataValue, -0.56, 1.40811E-10, 8316.988
DataValue, -0.58, 1.40894E-10, 8149.917
DataValue, -0.6, 1.4089000000000002E-10, 8305.034
DataValue, -0.62, 1.4094800000000002E-10, 8118.8200000000006
DataValue, -0.64, 1.4095600000000002E-10, 8268.638
DataValue, -0.66, 1.4102000000000002E-10, 8203.404
