
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/15/2019 06:55:52
MetaData, TestRecord.TestTarget, Al_1.5_5
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 15dbdb04-5617-49e0-9624-22b9736c7c5f
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.4E-11, 330
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 4E-10, 150000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.093264248704663225
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.093264248704663225
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.093264248704663225
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.093264248704663225
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.093264248704663225
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 3.98113E-10, 140557
DataValue, -0.98, 3.9745400000000004E-10, 124570
DataValue, -0.96, 3.9641800000000005E-10, 111664.5
DataValue, -0.94000000000000006, 3.95179E-10, 100168.90000000001
DataValue, -0.92, 3.93882E-10, 90893.59
DataValue, -0.9, 3.9254E-10, 82744.07
DataValue, -0.88, 3.9121000000000004E-10, 75541.7
DataValue, -0.86, 3.89774E-10, 69300.62
DataValue, -0.84, 3.8841400000000004E-10, 63694.29
DataValue, -0.82000000000000006, 3.8707000000000004E-10, 58678.62
DataValue, -0.8, 3.85796E-10, 54206.53
DataValue, -0.78, 3.8460700000000006E-10, 50167.99
DataValue, -0.76, 3.83458E-10, 46672.12
DataValue, -0.74, 3.8238900000000005E-10, 43324.26
DataValue, -0.72, 3.8137600000000005E-10, 40445.29
DataValue, -0.70000000000000007, 3.80287E-10, 37597.05
DataValue, -0.68, 3.7934500000000005E-10, 35240.28
DataValue, -0.66, 3.7838500000000003E-10, 33188.94
DataValue, -0.64, 3.7752400000000004E-10, 31083.39
DataValue, -0.62, 3.7669900000000005E-10, 29517.73
DataValue, -0.6, 3.7589100000000004E-10, 27882.100000000002
DataValue, -0.58, 3.75032E-10, 26396.55
DataValue, -0.56, 3.74326E-10, 25365.33
DataValue, -0.54, 3.73609E-10, 24091.78
DataValue, -0.52, 3.7288200000000003E-10, 23122.83
DataValue, -0.5, 3.72193E-10, 22273.5
DataValue, -0.48, 3.71556E-10, 21360.54
DataValue, -0.46, 3.70893E-10, 20740.06
DataValue, -0.44, 3.7028000000000004E-10, 20015.64
DataValue, -0.42, 3.69687E-10, 19354.02
DataValue, -0.4, 3.6922000000000004E-10, 18985.22
DataValue, -0.38, 3.68681E-10, 18440.57
DataValue, -0.36, 3.68149E-10, 18121.87
DataValue, -0.34, 3.6764600000000004E-10, 17720.75
DataValue, -0.32, 3.67223E-10, 17397.1
DataValue, -0.3, 3.66855E-10, 17227.65
DataValue, -0.28, 3.66455E-10, 16725.22
DataValue, -0.26, 3.66053E-10, 16647.9
DataValue, -0.24, 3.65726E-10, 16495.72
DataValue, -0.22, 3.65419E-10, 16092.390000000001
DataValue, -0.2, 3.65154E-10, 16218.32
DataValue, -0.18, 3.6487300000000003E-10, 15933.25
DataValue, -0.16, 3.64672E-10, 15791.15
DataValue, -0.14, 3.6448E-10, 15813.6
DataValue, -0.12, 3.6429000000000004E-10, 15452.15
DataValue, -0.1, 3.6413900000000004E-10, 15566.83
DataValue, -0.08, 3.6405000000000005E-10, 15504.69
DataValue, -0.06, 3.63961E-10, 15307.06
DataValue, -0.04, 3.6391700000000005E-10, 15380.06
DataValue, -0.02, 3.6394100000000005E-10, 15235.83
DataValue, 0, 3.63936E-10, 15307.03
DataValue, 0.02, 3.6405000000000005E-10, 15214.130000000001
DataValue, 0.04, 3.6417400000000003E-10, 15036.12
DataValue, 0.06, 3.6430900000000005E-10, 15244.64
DataValue, 0.08, 3.6447500000000003E-10, 15099.19
DataValue, 0.1, 3.64708E-10, 15177.03
DataValue, 0.12, 3.64957E-10, 15263.15
DataValue, 0.14, 3.6519900000000003E-10, 15038.07
DataValue, 0.16, 3.65449E-10, 15307.23
DataValue, 0.18, 3.6574800000000004E-10, 15248.880000000001
DataValue, 0.2, 3.6603000000000003E-10, 15230.720000000001
DataValue, 0.22, 3.6638100000000004E-10, 15360.94
DataValue, 0.24, 3.6680900000000004E-10, 15284.99
DataValue, 0.26, 3.67162E-10, 15393.29
DataValue, 0.28, 3.67595E-10, 15381.050000000001
DataValue, 0.3, 3.6806700000000003E-10, 15415.68
DataValue, 0.32, 3.6854900000000003E-10, 15491.61
DataValue, 0.34, 3.69011E-10, 15475.16
DataValue, 0.36, 3.6951000000000005E-10, 15627.03
DataValue, 0.38, 3.70084E-10, 15673.48
DataValue, 0.4, 3.70632E-10, 15714.970000000001
DataValue, 0.42, 3.71236E-10, 15765.02
DataValue, 0.44, 3.71857E-10, 15895.27
DataValue, 0.46, 3.7251000000000004E-10, 15946.86
DataValue, 0.48, 3.7320400000000005E-10, 16023.050000000001
DataValue, 0.5, 3.7385400000000004E-10, 16065.470000000001
DataValue, 0.52, 3.7452800000000003E-10, 16264.67
DataValue, 0.54, 3.7522700000000003E-10, 16269.6
DataValue, 0.56, 3.76009E-10, 16434.44
DataValue, 0.58, 3.7674500000000003E-10, 16533.03
DataValue, 0.6, 3.77546E-10, 16678.170000000002
DataValue, 0.62, 3.7836E-10, 16932.52
DataValue, 0.64, 3.7915600000000003E-10, 16944.49
DataValue, 0.66, 3.7995900000000004E-10, 17237.62
DataValue, 0.68, 3.8086200000000003E-10, 17392.14
DataValue, 0.70000000000000007, 3.81728E-10, 17544.850000000002
DataValue, 0.72, 3.8265900000000004E-10, 17913.23
DataValue, 0.74, 3.8360400000000003E-10, 17953.49
DataValue, 0.76, 3.8446500000000003E-10, 18293.510000000002
DataValue, 0.78, 3.8543200000000005E-10, 18507.21
DataValue, 0.8, 3.8632900000000004E-10, 18706
DataValue, 0.82000000000000006, 3.8726200000000003E-10, 19171.45
DataValue, 0.84, 3.8825600000000003E-10, 19324.22
DataValue, 0.86, 3.8920200000000003E-10, 19801.33
DataValue, 0.88, 3.90122E-10, 20288.21
DataValue, 0.9, 3.91148E-10, 20396.89
DataValue, 0.92, 3.92063E-10, 21085.15
DataValue, 0.94000000000000006, 3.9308400000000004E-10, 21424.77
DataValue, 0.96, 3.9419200000000003E-10, 21946.22
DataValue, 0.98, 3.9519E-10, 22645.920000000002
DataValue, 1, 3.9615900000000005E-10, 23049.18
DataValue, 1, 3.9581900000000003E-10, 23159.95
DataValue, 0.98, 3.9424300000000005E-10, 22683.79
DataValue, 0.96, 3.9273400000000003E-10, 21877.260000000002
DataValue, 0.94000000000000006, 3.91317E-10, 21595.12
DataValue, 0.92, 3.9000600000000005E-10, 20982.5
DataValue, 0.9, 3.88761E-10, 20566.05
DataValue, 0.88, 3.8751700000000005E-10, 20298.21
DataValue, 0.86, 3.86386E-10, 19709.98
DataValue, 0.84, 3.8523200000000004E-10, 19587.420000000002
DataValue, 0.82000000000000006, 3.84125E-10, 19116.58
DataValue, 0.8, 3.8308500000000003E-10, 18728.27
DataValue, 0.78, 3.82096E-10, 18604.38
DataValue, 0.76, 3.81138E-10, 18153.57
DataValue, 0.74, 3.80174E-10, 18074.850000000002
DataValue, 0.72, 3.7924900000000005E-10, 17838.5
DataValue, 0.70000000000000007, 3.7834E-10, 17429.06
DataValue, 0.68, 3.77478E-10, 17434.52
DataValue, 0.66, 3.76623E-10, 17123.68
DataValue, 0.64, 3.75827E-10, 16959.63
DataValue, 0.62, 3.7507800000000005E-10, 17034.12
DataValue, 0.6, 3.7438500000000005E-10, 16657.6
DataValue, 0.58, 3.73633E-10, 16697.7
DataValue, 0.56, 3.72954E-10, 16548.99
DataValue, 0.54, 3.7226900000000004E-10, 16361.59
DataValue, 0.52, 3.71663E-10, 16416.9
DataValue, 0.5, 3.7105600000000003E-10, 16061.51
DataValue, 0.48, 3.70481E-10, 16096.36
DataValue, 0.46, 3.69935E-10, 16127.54
DataValue, 0.44, 3.6940500000000003E-10, 15964.54
DataValue, 0.42, 3.68903E-10, 16074.07
DataValue, 0.4, 3.68464E-10, 15934.85
DataValue, 0.38, 3.68006E-10, 15901.83
DataValue, 0.36, 3.6759900000000005E-10, 15929.24
DataValue, 0.34, 3.67229E-10, 15727.91
DataValue, 0.32, 3.6683E-10, 15868.03
DataValue, 0.3, 3.66535E-10, 15744.32
DataValue, 0.28, 3.66191E-10, 15690.65
DataValue, 0.26, 3.6588200000000005E-10, 15712.54
DataValue, 0.24, 3.65632E-10, 15691.15
DataValue, 0.22, 3.65389E-10, 15699.19
DataValue, 0.2, 3.6512800000000004E-10, 15622.31
DataValue, 0.18, 3.6497100000000004E-10, 15619.550000000001
DataValue, 0.16, 3.6477E-10, 15602.28
DataValue, 0.14, 3.6463E-10, 15543.02
DataValue, 0.12, 3.6445200000000004E-10, 15557.710000000001
DataValue, 0.1, 3.6434900000000003E-10, 15450.4
DataValue, 0.08, 3.64251E-10, 15477.49
DataValue, 0.06, 3.64196E-10, 15483.03
DataValue, 0.04, 3.64125E-10, 15468.53
DataValue, 0.02, 3.64117E-10, 15612.17
DataValue, 0, 3.64119E-10, 15511.78
DataValue, -0.02, 3.64197E-10, 15660.29
DataValue, -0.04, 3.6429500000000003E-10, 15690.79
DataValue, -0.06, 3.6442200000000004E-10, 15668.19
DataValue, -0.08, 3.6459000000000003E-10, 15873.83
DataValue, -0.1, 3.6481300000000003E-10, 15878.65
DataValue, -0.12, 3.65011E-10, 15977.390000000001
DataValue, -0.14, 3.6531900000000003E-10, 16264.07
DataValue, -0.16, 3.65618E-10, 16337.5
DataValue, -0.18, 3.6591800000000005E-10, 16645.77
DataValue, -0.2, 3.66288E-10, 16897.09
DataValue, -0.22, 3.6668900000000005E-10, 17085.22
DataValue, -0.24, 3.67108E-10, 17390.06
DataValue, -0.26, 3.6759400000000005E-10, 17553.98
DataValue, -0.28, 3.68029E-10, 17919.63
DataValue, -0.3, 3.68523E-10, 18315.57
DataValue, -0.32, 3.69095E-10, 18502.24
DataValue, -0.34, 3.69657E-10, 19167.010000000002
DataValue, -0.36, 3.70241E-10, 19513.29
DataValue, -0.38, 3.7083400000000003E-10, 20035.33
DataValue, -0.4, 3.7146600000000003E-10, 20811.53
DataValue, -0.42, 3.7210100000000005E-10, 21265.920000000002
DataValue, -0.44, 3.72765E-10, 22198.65
DataValue, -0.46, 3.7347E-10, 23020.45
DataValue, -0.48, 3.7422700000000004E-10, 23976.03
DataValue, -0.5, 3.7496200000000003E-10, 25275.32
DataValue, -0.52, 3.7566900000000005E-10, 26275.05
DataValue, -0.54, 3.76437E-10, 27710.63
DataValue, -0.56, 3.7722E-10, 29227.49
DataValue, -0.58, 3.78058E-10, 30679.77
DataValue, -0.6, 3.78859E-10, 32729.32
DataValue, -0.62, 3.7974700000000003E-10, 34475.49
DataValue, -0.64, 3.8060200000000003E-10, 36611.54
