
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/25/2019 21:12:33
MetaData, TestRecord.TestTarget, Al2O3_1.5_10
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 73e30307-6a77-40c2-bb9b-23243f767209
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 3E-11, -35000
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 4.9E-11, 1500000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 1.0526315789473686
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 1.0526315789473686
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 1.0526315789473686
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 1.0526315789473686
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 1.0526315789473686
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 3.67586E-11, 1363366
DataValue, -0.98, 3.67815E-11, 1352277
DataValue, -0.96, 3.6853999999999996E-11, 1353610
DataValue, -0.94000000000000006, 3.67272E-11, 1361059
DataValue, -0.92, 3.6647E-11, 1350549
DataValue, -0.9, 3.6557E-11, 1347497
DataValue, -0.88, 3.65977E-11, 1339603
DataValue, -0.86, 3.66828E-11, 1357759
DataValue, -0.84, 3.66971E-11, 1355087
DataValue, -0.82000000000000006, 3.65304E-11, 1348773
DataValue, -0.8, 3.63664E-11, 1350635
DataValue, -0.78, 3.66321E-11, 1342092
DataValue, -0.76, 3.66944E-11, 1345597
DataValue, -0.74, 3.6638E-11, 1369430
DataValue, -0.72, 3.6551E-11, 1362245
DataValue, -0.70000000000000007, 3.66568E-11, 1352742
DataValue, -0.68, 3.67403E-11, 1368281
DataValue, -0.66, 3.67148E-11, 1358678
DataValue, -0.64, 3.68041E-11, 1392305
DataValue, -0.62, 3.66943E-11, 1380299
DataValue, -0.6, 3.67069E-11, 1401533
DataValue, -0.58, 3.6757299999999996E-11, 1378811
DataValue, -0.56, 3.67081E-11, 1360480
DataValue, -0.54, 3.69267E-11, 1382183
DataValue, -0.52, 3.68061E-11, 1377522
DataValue, -0.5, 3.67625E-11, 1388805
DataValue, -0.48, 3.68628E-11, 1403814
DataValue, -0.46, 3.66381E-11, 1390872
DataValue, -0.44, 3.66219E-11, 1382952
DataValue, -0.42, 3.67115E-11, 1373376
DataValue, -0.4, 3.67026E-11, 1377088
DataValue, -0.38, 3.66558E-11, 1363683
DataValue, -0.36, 3.68503E-11, 1377087
DataValue, -0.34, 3.67423E-11, 1382601
DataValue, -0.32, 3.66434E-11, 1392134
DataValue, -0.3, 3.65948E-11, 1387205
DataValue, -0.28, 3.6580399999999996E-11, 1363886
DataValue, -0.26, 3.65787E-11, 1359903
DataValue, -0.24, 3.66357E-11, 1383449
DataValue, -0.22, 3.6559599999999996E-11, 1370958
DataValue, -0.2, 3.65701E-11, 1387294
DataValue, -0.18, 3.65823E-11, 1401921
DataValue, -0.16, 3.65912E-11, 1384149
DataValue, -0.14, 3.65275E-11, 1362571
DataValue, -0.12, 3.6685E-11, 1381633
DataValue, -0.1, 3.65808E-11, 1401536
DataValue, -0.08, 3.65701E-11, 1392577
DataValue, -0.06, 3.64901E-11, 1366024
DataValue, -0.04, 3.6452E-11, 1364991
DataValue, -0.02, 3.64841E-11, 1366222
DataValue, 0, 3.64847E-11, 1381485
DataValue, 0.02, 3.66333E-11, 1392627
DataValue, 0.04, 3.6575899999999996E-11, 1384937
DataValue, 0.06, 3.6434E-11, 1383358
DataValue, 0.08, 3.65006E-11, 1386408
DataValue, 0.1, 3.65621E-11, 1390069
DataValue, 0.12, 3.64692E-11, 1393359
DataValue, 0.14, 3.6449E-11, 1370963
DataValue, 0.16, 3.63882E-11, 1361169
DataValue, 0.18, 3.6473E-11, 1368103
DataValue, 0.2, 3.66024E-11, 1388409
DataValue, 0.22, 3.65274E-11, 1378845
DataValue, 0.24, 3.65482E-11, 1387561
DataValue, 0.26, 3.65539E-11, 1378005
DataValue, 0.28, 3.63392E-11, 1382480
DataValue, 0.3, 3.6296299999999997E-11, 1375336
DataValue, 0.32, 3.631E-11, 1386521
DataValue, 0.34, 3.6342499999999996E-11, 1375302
DataValue, 0.36, 3.62922E-11, 1369326
DataValue, 0.38, 3.64571E-11, 1372953
DataValue, 0.4, 3.64885E-11, 1374984
DataValue, 0.42, 3.65393E-11, 1387342
DataValue, 0.44, 3.63831E-11, 1365494
DataValue, 0.46, 3.6410799999999997E-11, 1377619
DataValue, 0.48, 3.63295E-11, 1382983
DataValue, 0.5, 3.62912E-11, 1363963
DataValue, 0.52, 3.63218E-11, 1366153
DataValue, 0.54, 3.62832E-11, 1380297
DataValue, 0.56, 3.63007E-11, 1388926
DataValue, 0.58, 3.62127E-11, 1373992
DataValue, 0.6, 3.6427199999999996E-11, 1399662
DataValue, 0.62, 3.63778E-11, 1391692
DataValue, 0.64, 3.62792E-11, 1373521
DataValue, 0.66, 3.63501E-11, 1395029
DataValue, 0.68, 3.63732E-11, 1401364
DataValue, 0.70000000000000007, 3.63196E-11, 1399115
DataValue, 0.72, 3.6343E-11, 1405958
DataValue, 0.74, 3.6186299999999997E-11, 1389127
DataValue, 0.76, 3.61585E-11, 1371993
DataValue, 0.78, 3.60037E-11, 1361269
DataValue, 0.8, 3.59858E-11, 1358228
DataValue, 0.82000000000000006, 3.59873E-11, 1360240
DataValue, 0.84, 3.6047999999999997E-11, 1370251
DataValue, 0.86, 3.60731E-11, 1377066
DataValue, 0.88, 3.6030199999999996E-11, 1358526
DataValue, 0.9, 3.60974E-11, 1360525
DataValue, 0.92, 3.6159599999999996E-11, 1371617
DataValue, 0.94000000000000006, 3.61494E-11, 1370895
DataValue, 0.96, 3.62177E-11, 1388449
DataValue, 0.98, 3.62001E-11, 1373441
DataValue, 1, 3.6132799999999996E-11, 1369280
DataValue, 1, 3.63166E-11, 1382978
DataValue, 0.98, 3.63491E-11, 1392302
DataValue, 0.96, 3.63726E-11, 1398265
DataValue, 0.94000000000000006, 3.63666E-11, 1387156
DataValue, 0.92, 3.63613E-11, 1387812
DataValue, 0.9, 3.63903E-11, 1383984
DataValue, 0.88, 3.64009E-11, 1381366
DataValue, 0.86, 3.6480699999999997E-11, 1399842
DataValue, 0.84, 3.6403E-11, 1396976
DataValue, 0.82000000000000006, 3.64619E-11, 1398267
DataValue, 0.8, 3.64086E-11, 1395739
DataValue, 0.78, 3.63932E-11, 1389430
DataValue, 0.76, 3.63713E-11, 1400439
DataValue, 0.74, 3.6268199999999996E-11, 1391557
DataValue, 0.72, 3.6267E-11, 1393623
DataValue, 0.70000000000000007, 3.62827E-11, 1395334
DataValue, 0.68, 3.62708E-11, 1390932
DataValue, 0.66, 3.63218E-11, 1389054
DataValue, 0.64, 3.63327E-11, 1392493
DataValue, 0.62, 3.63986E-11, 1389392
DataValue, 0.6, 3.63817E-11, 1394608
DataValue, 0.58, 3.63314E-11, 1381714
DataValue, 0.56, 3.62727E-11, 1378000
DataValue, 0.54, 3.6251699999999997E-11, 1377920
DataValue, 0.52, 3.63898E-11, 1380090
DataValue, 0.5, 3.6334999999999997E-11, 1370962
DataValue, 0.48, 3.64494E-11, 1381900
DataValue, 0.46, 3.63873E-11, 1370902
DataValue, 0.44, 3.63587E-11, 1375074
DataValue, 0.42, 3.63702E-11, 1377731
DataValue, 0.4, 3.64356E-11, 1376342
DataValue, 0.38, 3.64909E-11, 1389525
DataValue, 0.36, 3.65471E-11, 1382053
DataValue, 0.34, 3.64559E-11, 1385542
DataValue, 0.32, 3.64916E-11, 1397249
DataValue, 0.3, 3.6494E-11, 1394604
DataValue, 0.28, 3.64724E-11, 1387816
DataValue, 0.26, 3.65563E-11, 1390486
DataValue, 0.24, 3.64848E-11, 1388452
DataValue, 0.22, 3.6367E-11, 1380544
DataValue, 0.2, 3.64237E-11, 1386411
DataValue, 0.18, 3.63661E-11, 1370906
DataValue, 0.16, 3.64157E-11, 1362342
DataValue, 0.14, 3.64289E-11, 1375905
DataValue, 0.12, 3.64676E-11, 1374330
DataValue, 0.1, 3.64604E-11, 1373496
DataValue, 0.08, 3.6461499999999996E-11, 1373354
DataValue, 0.06, 3.65555E-11, 1366638
DataValue, 0.04, 3.65695E-11, 1366979
DataValue, 0.02, 3.65957E-11, 1367700
DataValue, 0, 3.663E-11, 1368743
DataValue, -0.02, 3.67111E-11, 1385391
DataValue, -0.04, 3.66419E-11, 1377880
DataValue, -0.06, 3.6662199999999996E-11, 1377641
DataValue, -0.08, 3.66983E-11, 1375126
DataValue, -0.1, 3.66452E-11, 1388251
DataValue, -0.12, 3.67869E-11, 1391265
DataValue, -0.14, 3.6721599999999997E-11, 1389125
DataValue, -0.16, 3.66063E-11, 1389438
DataValue, -0.18, 3.65981E-11, 1391824
DataValue, -0.2, 3.66232E-11, 1389982
DataValue, -0.22, 3.65898E-11, 1384100
DataValue, -0.24, 3.67432E-11, 1390038
DataValue, -0.26, 3.6604E-11, 1383486
DataValue, -0.28, 3.66336E-11, 1395529
DataValue, -0.3, 3.6621999999999996E-11, 1381935
DataValue, -0.32, 3.66798E-11, 1375272
DataValue, -0.34, 3.6656199999999996E-11, 1364859
DataValue, -0.36, 3.6709E-11, 1371440
DataValue, -0.38, 3.68178E-11, 1354280
DataValue, -0.4, 3.6742E-11, 1369870
DataValue, -0.42, 3.6742499999999996E-11, 1398495
DataValue, -0.44, 3.68054E-11, 1394766
DataValue, -0.46, 3.6670999999999997E-11, 1386830
DataValue, -0.48, 3.67044E-11, 1390895
DataValue, -0.5, 3.67034E-11, 1379139
DataValue, -0.52, 3.67761E-11, 1367156
DataValue, -0.54, 3.68682E-11, 1379495
DataValue, -0.56, 3.6766199999999997E-11, 1370696
DataValue, -0.58, 3.6836E-11, 1394015
DataValue, -0.6, 3.67682E-11, 1383827
DataValue, -0.62, 3.68211E-11, 1369498
DataValue, -0.64, 3.67251E-11, 1358579
DataValue, -0.66, 3.688E-11, 1374869
DataValue, -0.68, 3.69368E-11, 1379986
DataValue, -0.70000000000000007, 3.69563E-11, 1394861
DataValue, -0.72, 3.68937E-11, 1390274
DataValue, -0.74, 3.68596E-11, 1380302
DataValue, -0.76, 3.69454E-11, 1378322
DataValue, -0.78, 3.67515E-11, 1372750
DataValue, -0.8, 3.67106E-11, 1373895
DataValue, -0.82000000000000006, 3.68116E-11, 1383205
DataValue, -0.84, 3.68693E-11, 1376069
DataValue, -0.86, 3.6844999999999997E-11, 1370360
DataValue, -0.88, 3.68936E-11, 1366674
DataValue, -0.9, 3.68724E-11, 1369228
DataValue, -0.92, 3.68253E-11, 1363146
DataValue, -0.94000000000000006, 3.69304E-11, 1364855
DataValue, -0.96, 3.69939E-11, 1361351
DataValue, -0.98, 3.70075E-11, 1363225
DataValue, -1, 3.70093E-11, 1373170
DataValue, -1, 3.18101E-11, -20509.5
DataValue, -0.98, 3.18139E-11, -21255.34
DataValue, -0.96, 3.17811E-11, -21746.27
