
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/15/2019 06:06:19
MetaData, TestRecord.TestTarget, Al_2.0_10_n
MetaData, TestRecord.IterationIndex, 5
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 97a35259-9cdb-4346-9f29-d6852f8bd156
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 8.2E-11, -56
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 5E-07, 370000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -6.4010497721626357E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -6.4010497721626357E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -6.4010497721626357E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -6.4010497721626357E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -6.4010497721626357E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 4.0907E-07, 27088.850000000002
DataValue, -0.98, 3.8224599999999997E-07, 27525.34
DataValue, -0.96, 4.07689E-07, 27968.24
DataValue, -0.94000000000000006, 3.8955299999999997E-07, 28335.510000000002
DataValue, -0.92, 4.70081E-07, 28801.25
DataValue, -0.9, 3.48606E-07, 29408.15
DataValue, -0.88, 3.2031899999999997E-07, 30002.22
DataValue, -0.86, 3.5683E-07, 30337.72
DataValue, -0.84, 4.14637E-07, 31181.53
DataValue, -0.82000000000000006, 3.3686999999999997E-07, 31748.530000000002
DataValue, -0.8, 3.01841E-07, 32173.670000000002
DataValue, -0.78, 2.99281E-07, 32896.26
DataValue, -0.76, 2.70954E-07, 33222.78
DataValue, -0.74, 2.74756E-07, 33911.29
DataValue, -0.72, 2.6459E-07, 34254.33
DataValue, -0.70000000000000007, 2.50973E-07, 34927.51
DataValue, -0.68, 2.6454999999999997E-07, 35724.200000000004
DataValue, -0.66, 2.36793E-07, 36281.41
DataValue, -0.64, 2.22534E-07, 36896.97
DataValue, -0.62, 2.1523899999999999E-07, 37726.69
DataValue, -0.6, 2.24767E-07, 38544.63
DataValue, -0.58, 1.95267E-07, 39210.6
DataValue, -0.56, 2.08171E-07, 39894.07
DataValue, -0.54, 1.7766E-07, 40688.67
DataValue, -0.52, 1.6892499999999999E-07, 41584.950000000004
DataValue, -0.5, 1.72267E-07, 42992.97
DataValue, -0.48, 1.6530699999999999E-07, 43647.19
DataValue, -0.46, 1.55998E-07, 44427.270000000004
DataValue, -0.44, 1.4629E-07, 45370.36
DataValue, -0.42, 1.4543999999999998E-07, 46572.33
DataValue, -0.4, 1.36931E-07, 47055.61
DataValue, -0.38, 1.25205E-07, 48137.3
DataValue, -0.36, 1.17917E-07, 49038.83
DataValue, -0.34, 1.1102E-07, 50174.630000000005
DataValue, -0.32, 1.0283399999999999E-07, 51507.03
DataValue, -0.3, 9.2998E-08, 52997.67
DataValue, -0.28, 8.6830300000000007E-08, 54519.08
DataValue, -0.26, 7.75424E-08, 56824.61
DataValue, -0.24, 6.78118E-08, 58927.86
DataValue, -0.22, 5.73231E-08, 62455.5
DataValue, -0.2, 4.71366E-08, 66897.34
DataValue, -0.18, 3.66846E-08, 73364.52
DataValue, -0.16, 2.69451E-08, 82188.22
DataValue, -0.14, 1.84614E-08, 95820.900000000009
DataValue, -0.12, 1.15552E-08, 115201.90000000001
DataValue, -0.1, 6.74999E-09, 144102
DataValue, -0.08, 3.66193E-09, 186066.2
DataValue, -0.06, 1.84079E-09, 247381.7
DataValue, -0.04, 9.4178E-10, 315247.60000000003
DataValue, -0.02, 5.23021E-10, 360967.80000000005
DataValue, 0, 3.4778300000000004E-10, 343682.5
DataValue, 0.02, 2.80108E-10, 280393.8
DataValue, 0.04, 2.55009E-10, 218718.5
DataValue, 0.06, 2.45029E-10, 178221.2
DataValue, 0.08, 2.41749E-10, 159133.6
DataValue, 0.1, 2.4061200000000003E-10, 151244.2
DataValue, 0.12, 2.40268E-10, 150058.6
DataValue, 0.14, 2.4122E-10, 155553.6
DataValue, 0.16, 2.41701E-10, 160099.7
DataValue, 0.18, 2.43652E-10, 171206.80000000002
DataValue, 0.2, 2.44793E-10, 178241.5
DataValue, 0.22, 2.46883E-10, 188923.1
DataValue, 0.24, 2.5024E-10, 200883.5
DataValue, 0.26, 2.53261E-10, 214269.80000000002
DataValue, 0.28, 2.5545100000000004E-10, 222735.2
DataValue, 0.3, 2.5898200000000004E-10, 234051.6
DataValue, 0.32, 2.62251E-10, 242114
DataValue, 0.34, 2.6751500000000003E-10, 255761.2
DataValue, 0.36, 2.7138E-10, 265983.60000000003
DataValue, 0.38, 2.7654200000000003E-10, 274733.8
DataValue, 0.4, 2.8310500000000003E-10, 287011.60000000003
DataValue, 0.42, 2.8949300000000003E-10, 295985.60000000003
DataValue, 0.44, 2.96284E-10, 306113.4
DataValue, 0.46, 3.02654E-10, 312841.8
DataValue, 0.48, 3.10917E-10, 321236.7
DataValue, 0.5, 3.2159E-10, 330117.4
DataValue, 0.52, 3.30702E-10, 335886.7
DataValue, 0.54, 3.4209500000000005E-10, 341795.5
DataValue, 0.56, 3.5713500000000003E-10, 348993.9
DataValue, 0.58, 3.7000900000000004E-10, 353814.60000000003
DataValue, 0.6, 3.8256200000000004E-10, 357666.7
DataValue, 0.62, 3.9481500000000005E-10, 359493.7
DataValue, 0.64, 4.1208000000000004E-10, 361537.9
DataValue, 0.66, 4.3228900000000006E-10, 363654.80000000005
DataValue, 0.68, 4.5342400000000006E-10, 364380.5
DataValue, 0.70000000000000007, 4.69194E-10, 364588.5
DataValue, 0.72, 4.90854E-10, 363574.80000000005
DataValue, 0.74, 5.1594100000000009E-10, 362848
DataValue, 0.76, 5.40532E-10, 361084.2
DataValue, 0.78, 5.6903300000000008E-10, 358252.4
DataValue, 0.8, 5.9265E-10, 355526.60000000003
DataValue, 0.82000000000000006, 6.22516E-10, 353945
DataValue, 0.84, 6.5802100000000008E-10, 348957.7
DataValue, 0.86, 6.94391E-10, 345343.4
DataValue, 0.88, 7.31223E-10, 341141
DataValue, 0.9, 7.69749E-10, 336385.10000000003
DataValue, 0.92, 8.1261400000000009E-10, 330356.9
DataValue, 0.94000000000000006, 8.6369500000000009E-10, 324501.30000000005
DataValue, 0.96, 9.159710000000001E-10, 319674.9
DataValue, 0.98, 9.69336E-10, 314038.3
DataValue, 1, 1.02888E-09, 307391.7
DataValue, 1, 1.03606E-09, 306017
DataValue, 0.98, 9.85767E-10, 310455.3
DataValue, 0.96, 9.3087700000000007E-10, 317279.9
DataValue, 0.94000000000000006, 8.70979E-10, 323422.9
DataValue, 0.92, 8.32411E-10, 328568
DataValue, 0.9, 7.8647200000000009E-10, 334792.60000000003
DataValue, 0.88, 7.46124E-10, 337839.4
DataValue, 0.86, 7.08795E-10, 343186.2
DataValue, 0.84, 6.8312800000000008E-10, 346662.60000000003
DataValue, 0.82000000000000006, 6.4577200000000005E-10, 350920.7
DataValue, 0.8, 6.11263E-10, 352886.7
DataValue, 0.78, 5.8449800000000008E-10, 357314.30000000005
DataValue, 0.76, 5.5262700000000006E-10, 359498.9
DataValue, 0.74, 5.2828000000000006E-10, 362348
DataValue, 0.72, 4.9730500000000007E-10, 363980.30000000005
DataValue, 0.70000000000000007, 4.8276700000000006E-10, 363308
DataValue, 0.68, 4.64038E-10, 363937.10000000003
DataValue, 0.66, 4.4456400000000005E-10, 362962.7
DataValue, 0.64, 4.273E-10, 362783.60000000003
DataValue, 0.62, 4.0575300000000005E-10, 362498.9
DataValue, 0.6, 3.8943300000000004E-10, 361185.30000000005
DataValue, 0.58, 3.7505800000000003E-10, 355002.60000000003
DataValue, 0.56, 3.64208E-10, 352251.5
DataValue, 0.54, 3.4908000000000005E-10, 345890.9
DataValue, 0.52, 3.37781E-10, 340080.10000000003
DataValue, 0.5, 3.2585900000000004E-10, 334629.10000000003
DataValue, 0.48, 3.17738E-10, 327523
DataValue, 0.46, 3.0796700000000005E-10, 317892.5
DataValue, 0.44, 3.00768E-10, 310702.3
DataValue, 0.42, 2.9185800000000005E-10, 300768.3
DataValue, 0.4, 2.85081E-10, 290397.5
DataValue, 0.38, 2.77625E-10, 278946
DataValue, 0.36, 2.7286800000000004E-10, 268232.4
DataValue, 0.34, 2.68422E-10, 259615.5
DataValue, 0.32, 2.64124E-10, 248295
DataValue, 0.3, 2.59545E-10, 236318.1
DataValue, 0.28, 2.56375E-10, 224741.90000000002
DataValue, 0.26, 2.53151E-10, 214490.30000000002
DataValue, 0.24, 2.50229E-10, 202999.7
DataValue, 0.22, 2.4745900000000003E-10, 191281.7
DataValue, 0.2, 2.4531400000000004E-10, 180904.7
DataValue, 0.18, 2.4372300000000004E-10, 172370.6
DataValue, 0.16, 2.42163E-10, 163705
DataValue, 0.14, 2.41106E-10, 156521.5
DataValue, 0.12, 2.4042700000000004E-10, 151402.1
DataValue, 0.1, 2.4029300000000003E-10, 151012.6
DataValue, 0.08, 2.4184900000000004E-10, 159856.30000000002
DataValue, 0.06, 2.4565200000000004E-10, 180527
DataValue, 0.04, 2.55659E-10, 221192.1
DataValue, 0.02, 2.81652E-10, 283449.7
DataValue, 0, 3.4913800000000003E-10, 345296.4
DataValue, -0.02, 5.24319E-10, 361371.80000000005
DataValue, -0.04, 9.5004700000000012E-10, 314983.9
DataValue, -0.06, 1.8655E-09, 246809.40000000002
DataValue, -0.08, 3.66804E-09, 187145.80000000002
DataValue, -0.1, 6.80308E-09, 144255.6
DataValue, -0.12, 1.1718700000000001E-08, 115703.70000000001
DataValue, -0.14, 1.85046E-08, 96634.930000000008
DataValue, -0.16, 2.7025800000000002E-08, 83773.27
DataValue, -0.18, 3.69255E-08, 74329.49
DataValue, -0.2, 4.74067E-08, 68361.03
DataValue, -0.22, 5.7604600000000004E-08, 63770.61
DataValue, -0.24, 6.79526E-08, 60962.340000000004
DataValue, -0.26, 7.53795E-08, 58529.37
DataValue, -0.28, 8.56787E-08, 56366.42
DataValue, -0.3, 9.4656700000000009E-08, 54535.89
DataValue, -0.32, 9.81141E-08, 53388.47
DataValue, -0.34, 1.09799E-07, 51744.66
DataValue, -0.36, 1.16591E-07, 50388.21
DataValue, -0.38, 1.2212099999999999E-07, 49493.43
DataValue, -0.4, 1.2935799999999999E-07, 48553.05
DataValue, -0.42, 1.38475E-07, 47543.1
DataValue, -0.44, 1.56603E-07, 46225.44
DataValue, -0.46, 1.51667E-07, 45544.53
DataValue, -0.48, 1.51025E-07, 45012.53
DataValue, -0.5, 1.6863E-07, 43864.89
DataValue, -0.52, 1.77979E-07, 43192.29
DataValue, -0.54, 1.68157E-07, 42453.39
DataValue, -0.56, 1.98472E-07, 41724.71
DataValue, -0.58, 1.97518E-07, 40567.9
DataValue, -0.6, 2.15987E-07, 39775.22
DataValue, -0.62, 2.15503E-07, 39133.14
DataValue, -0.64, 2.07282E-07, 38475.33
DataValue, -0.66, 2.504E-07, 37800.46
DataValue, -0.68, 2.69284E-07, 36679
