
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/15/2019 06:14:45
MetaData, TestRecord.TestTarget, Al_2.0_10_n
MetaData, TestRecord.IterationIndex, 10
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 217b14ff-c115-4b79-a1f9-1d2445e44583
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 7.7E-11, 1300
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2.9E-06, 140000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -9.31059203985761E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -9.31059203985761E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -9.31059203985761E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -9.31059203985761E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -9.31059203985761E-06
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 1.8466999999999998E-06, 7904.062
DataValue, -0.98, 1.6725299999999999E-06, 8008.345
DataValue, -0.96, 1.8059199999999999E-06, 8098.011
DataValue, -0.94000000000000006, 1.92711E-06, 8094.073
DataValue, -0.92, 2.40842E-06, 8131.12
DataValue, -0.9, 2.32065E-06, 8220.315
DataValue, -0.88, 2.06108E-06, 8311.92
DataValue, -0.86, 1.67739E-06, 8329.184
DataValue, -0.84, 1.5425999999999999E-06, 8349.077
DataValue, -0.82000000000000006, 1.56815E-06, 8425.29
DataValue, -0.8, 1.55537E-06, 8446.072
DataValue, -0.78, 1.90015E-06, 8451.991
DataValue, -0.76, 1.92154E-06, 8428.897
DataValue, -0.74, 1.6726599999999998E-06, 8494.413
DataValue, -0.72, 1.8428E-06, 8555.119
DataValue, -0.70000000000000007, 1.8788799999999998E-06, 8556.664
DataValue, -0.68, 1.8373399999999998E-06, 8594.412
DataValue, -0.66, 1.8214399999999999E-06, 8621.445
DataValue, -0.64, 1.8579399999999999E-06, 8742.003
DataValue, -0.62, 1.8851499999999999E-06, 8852.071
DataValue, -0.6, 1.9826099999999997E-06, 8911.641
DataValue, -0.58, 2.2184899999999997E-06, 8989.148000000001
DataValue, -0.56, 1.69337E-06, 8963.521
DataValue, -0.54, 2.2593799999999998E-06, 9186.324
DataValue, -0.52, 1.8059199999999999E-06, 9306.5
DataValue, -0.5, 2.3533999999999998E-06, 9379.893
DataValue, -0.48, 2.14553E-06, 9457.304
DataValue, -0.46, 2.21948E-06, 9538.779
DataValue, -0.44, 2.48106E-06, 9726.738
DataValue, -0.42, 2.3925699999999998E-06, 9825.22
DataValue, -0.4, 2.6981799999999997E-06, 10043.12
DataValue, -0.38, 2.04403E-06, 10196.66
DataValue, -0.36, 2.221E-06, 10399.18
DataValue, -0.34, 2.44416E-06, 10623.710000000001
DataValue, -0.32, 2.26001E-06, 10828.19
DataValue, -0.3, 2.28232E-06, 11152.050000000001
DataValue, -0.28, 2.14178E-06, 11439.01
DataValue, -0.26, 2.43112E-06, 11818.81
DataValue, -0.24, 2.18942E-06, 12186.57
DataValue, -0.22, 2.10846E-06, 12737.09
DataValue, -0.2, 1.8571799999999999E-06, 13374.67
DataValue, -0.18, 1.55283E-06, 14369.94
DataValue, -0.16, 1.2109899999999999E-06, 15707.51
DataValue, -0.14, 8.58719E-07, 17603.59
DataValue, -0.12, 5.56914E-07, 20447.52
DataValue, -0.1, 3.38532E-07, 24327.420000000002
DataValue, -0.08, 1.94282E-07, 30138.98
DataValue, -0.06, 1.0596099999999999E-07, 38644.25
DataValue, -0.04, 5.62991E-08, 50617.74
DataValue, -0.02, 2.98619E-08, 67070.84
DataValue, 0, 1.6854E-08, 86784.33
DataValue, 0.02, 1.06642E-08, 107002.90000000001
DataValue, 0.04, 7.99022E-09, 122037.5
DataValue, 0.06, 6.84098E-09, 130732.6
DataValue, 0.08, 6.70982E-09, 131735.5
DataValue, 0.1, 7.27551E-09, 126569.6
DataValue, 0.12, 8.12754E-09, 120256.1
DataValue, 0.14, 9.84513E-09, 109698.90000000001
DataValue, 0.16, 1.20376E-08, 99430.44
DataValue, 0.18, 1.4485E-08, 90943.48
DataValue, 0.2, 1.71955E-08, 83909.51
DataValue, 0.22, 2.14707E-08, 75744.97
DataValue, 0.24, 2.55481E-08, 69185.41
DataValue, 0.26, 3.04458E-08, 63615.75
DataValue, 0.28, 3.68869E-08, 58244.3
DataValue, 0.3, 4.36143E-08, 53489.83
DataValue, 0.32, 5.23771E-08, 49215.380000000005
DataValue, 0.34, 6.1601700000000008E-08, 45247.53
DataValue, 0.36, 7.40488E-08, 42001.270000000004
DataValue, 0.38, 8.4462800000000009E-08, 38936.340000000004
DataValue, 0.4, 1.0167799999999999E-07, 35920.21
DataValue, 0.42, 1.18678E-07, 33365.01
DataValue, 0.44, 1.38086E-07, 31175.79
DataValue, 0.46, 1.61186E-07, 29077.36
DataValue, 0.48, 1.81083E-07, 27160.23
DataValue, 0.5, 2.1243799999999999E-07, 25359.41
DataValue, 0.52, 2.4561899999999997E-07, 23712.78
DataValue, 0.54, 2.81525E-07, 22261.74
DataValue, 0.56, 3.13882E-07, 20936.34
DataValue, 0.58, 3.46396E-07, 19705.95
DataValue, 0.6, 3.94401E-07, 18544.49
DataValue, 0.62, 4.49936E-07, 17496.22
DataValue, 0.64, 4.82909E-07, 16542.62
DataValue, 0.66, 5.71508E-07, 15639.74
DataValue, 0.68, 6.55274E-07, 14835.11
DataValue, 0.70000000000000007, 6.72611E-07, 14068.02
DataValue, 0.72, 7.16418E-07, 13363.43
DataValue, 0.74, 8.50122E-07, 12735.2
DataValue, 0.76, 9.21892E-07, 12154.56
DataValue, 0.78, 1.03004E-06, 11626.97
DataValue, 0.8, 1.0720299999999998E-06, 11089.37
DataValue, 0.82000000000000006, 1.19266E-06, 10603.58
DataValue, 0.84, 1.2816899999999999E-06, 10145.47
DataValue, 0.86, 1.34011E-06, 9721.785
DataValue, 0.88, 1.5384799999999998E-06, 9367.082
DataValue, 0.9, 1.52183E-06, 8983.349
DataValue, 0.92, 1.61354E-06, 8643.765
DataValue, 0.94000000000000006, 1.77461E-06, 8326.925
DataValue, 0.96, 2.04408E-06, 8013.434
DataValue, 0.98, 2.12063E-06, 7713.287
DataValue, 1, 2.21187E-06, 7444.572
DataValue, 1, 2.1573499999999998E-06, 7451.638
DataValue, 0.98, 2.0965599999999997E-06, 7757.029
DataValue, 0.96, 1.84098E-06, 8071.6950000000006
DataValue, 0.94000000000000006, 1.8004799999999998E-06, 8415.336
DataValue, 0.92, 1.60165E-06, 8776.405
DataValue, 0.9, 1.46483E-06, 9145.633
DataValue, 0.88, 1.50772E-06, 9535.76
DataValue, 0.86, 1.23008E-06, 9958.432
DataValue, 0.84, 1.2239699999999999E-06, 10394.23
DataValue, 0.82000000000000006, 1.14347E-06, 10898.07
DataValue, 0.8, 1.06513E-06, 11439.14
DataValue, 0.78, 9.11996E-07, 11985.95
DataValue, 0.76, 8.98259E-07, 12596.130000000001
DataValue, 0.74, 8.03358E-07, 13243.960000000001
DataValue, 0.72, 6.96243E-07, 13952.95
DataValue, 0.70000000000000007, 6.4446199999999994E-07, 14741.970000000001
DataValue, 0.68, 5.69327E-07, 15575.550000000001
DataValue, 0.66, 5.06616E-07, 16471.8
DataValue, 0.64, 4.52312E-07, 17410.010000000002
DataValue, 0.62, 4.06387E-07, 18375.57
DataValue, 0.6, 3.70639E-07, 19577.66
DataValue, 0.58, 3.30691E-07, 20740.03
DataValue, 0.56, 2.82642E-07, 22077.510000000002
DataValue, 0.54, 2.55786E-07, 23464.93
DataValue, 0.52, 2.1964899999999998E-07, 25029.72
DataValue, 0.5, 1.90479E-07, 26789.89
DataValue, 0.48, 1.65497E-07, 28651.05
DataValue, 0.46, 1.42011E-07, 30815.71
DataValue, 0.44, 1.21376E-07, 32985.4
DataValue, 0.42, 1.06765E-07, 35524.53
DataValue, 0.4, 9.10949E-08, 38406.42
DataValue, 0.38, 7.77771E-08, 41407.08
DataValue, 0.36, 6.57906E-08, 44554.29
DataValue, 0.34, 5.57984E-08, 48200.31
DataValue, 0.32, 4.7775400000000004E-08, 52218.340000000004
DataValue, 0.3, 3.96173E-08, 56594.72
DataValue, 0.28, 3.3477E-08, 61443.200000000004
DataValue, 0.26, 2.7919400000000002E-08, 66843.66
DataValue, 0.24, 2.35707E-08, 72761.32
DataValue, 0.22, 1.95819E-08, 79382.31
DataValue, 0.2, 1.58667E-08, 87318.7
DataValue, 0.18, 1.32542E-08, 94904.85
DataValue, 0.16, 1.12091E-08, 103332.40000000001
DataValue, 0.14, 9.34183E-09, 112545.70000000001
DataValue, 0.12, 7.82046E-09, 122733.6
DataValue, 0.1, 6.97034E-09, 129447.20000000001
DataValue, 0.08, 6.64717E-09, 132532.7
DataValue, 0.06, 6.69086E-09, 132344.9
DataValue, 0.04, 7.72218E-09, 124034.90000000001
DataValue, 0.02, 1.0585900000000001E-08, 107631.6
DataValue, 0, 1.65438E-08, 87781.62
DataValue, -0.02, 2.9049200000000002E-08, 67961.27
DataValue, -0.04, 5.43281E-08, 51665.76
DataValue, -0.06, 1.02735E-07, 39334.32
DataValue, -0.08, 1.86678E-07, 30812.86
DataValue, -0.1, 3.24975E-07, 24917.29
DataValue, -0.12, 5.29645E-07, 20861.7
DataValue, -0.14, 8.0966E-07, 18058.36
DataValue, -0.16, 1.08135E-06, 16218.050000000001
DataValue, -0.18, 1.46954E-06, 14810.19
DataValue, -0.2, 1.69551E-06, 13827.970000000001
DataValue, -0.22, 1.9019499999999999E-06, 13019.14
DataValue, -0.24, 2.0705399999999997E-06, 12490.7
DataValue, -0.26, 2.12213E-06, 12072.45
DataValue, -0.28, 2.0398699999999997E-06, 11755.380000000001
DataValue, -0.3, 2.52236E-06, 11399.24
DataValue, -0.32, 2.17118E-06, 11131.03
DataValue, -0.34, 2.17741E-06, 10930.31
DataValue, -0.36, 1.89722E-06, 10774.85
DataValue, -0.38, 2.0514199999999997E-06, 10516.53
DataValue, -0.4, 2.88034E-06, 10279.58
DataValue, -0.42, 2.3511099999999997E-06, 10043.47
DataValue, -0.44, 2.82763E-06, 9835.1840000000011
DataValue, -0.46, 2.12934E-06, 9666.984
DataValue, -0.48, 1.96384E-06, 9531.204
DataValue, -0.5, 1.94558E-06, 9414.021
DataValue, -0.52, 2.23967E-06, 9288.365
DataValue, -0.54, 2.3075E-06, 9231.225
DataValue, -0.56, 2.0418799999999998E-06, 9055.545
DataValue, -0.58, 2.2607299999999998E-06, 8874.066
DataValue, -0.6, 2.74124E-06, 8843.183
DataValue, -0.62, 2.22583E-06, 8715.972
DataValue, -0.64, 1.91486E-06, 8711.396
DataValue, -0.66, 1.8368499999999998E-06, 8653.645
DataValue, -0.68, 1.86684E-06, 8495.958
DataValue, -0.70000000000000007, 2.8981399999999997E-06, 8438.709
DataValue, -0.72, 1.76913E-06, 8376.155
DataValue, -0.74, 2.0634499999999997E-06, 8403.354
