
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/15/2019 06:58:09
MetaData, TestRecord.TestTarget, Al_1.5_5
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, f9b93e63-bcbb-4471-8114-d51c900ccfa5
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 8.6E-12, 190
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2.4E-09, 4500000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.017312034791335622
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.017312034791335622
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.017312034791335622
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.017312034791335622
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.017312034791335622
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -2, 2.90373E-11, 4432508
DataValue, -1.96, 2.96215E-11, 4347075
DataValue, -1.92, 3.02262E-11, 4269426
DataValue, -1.8800000000000001, 3.08041E-11, 4179379
DataValue, -1.84, 3.13808E-11, 4105337
DataValue, -1.8, 3.21175E-11, 4017570
DataValue, -1.76, 3.3025E-11, 3919868
DataValue, -1.72, 3.4153E-11, 3803441
DataValue, -1.68, 3.54849E-11, 3665509
DataValue, -1.6400000000000001, 3.7285E-11, 3518861
DataValue, -1.6, 3.9847199999999996E-11, 3347850
DataValue, -1.56, 4.48306E-11, 3169611
DataValue, -1.52, 5.56647E-11, 2886813
DataValue, -1.48, 7.70691E-11, 2408249
DataValue, -1.44, 1.1047300000000001E-10, 1832164
DataValue, -1.4000000000000001, 1.54473E-10, 1315233
DataValue, -1.36, 2.0268000000000002E-10, 938773.3
DataValue, -1.32, 2.52815E-10, 676482.8
DataValue, -1.28, 3.0094400000000003E-10, 495145.30000000005
DataValue, -1.24, 3.3937100000000005E-10, 370365.10000000003
DataValue, -1.2, 3.65294E-10, 283482.9
DataValue, -1.16, 3.80841E-10, 220111.1
DataValue, -1.12, 3.88502E-10, 174936.7
DataValue, -1.08, 3.91496E-10, 141362.2
DataValue, -1.04, 3.9189000000000003E-10, 115654.20000000001
DataValue, -1, 3.90895E-10, 95922.73
DataValue, -0.96, 3.8928100000000003E-10, 80371.8
DataValue, -0.92, 3.87357E-10, 67820.35
DataValue, -0.88, 3.8537700000000004E-10, 58077.62
DataValue, -0.84, 3.83433E-10, 50094.79
DataValue, -0.8, 3.81642E-10, 43619.61
DataValue, -0.76, 3.79992E-10, 38425.07
DataValue, -0.72, 3.78436E-10, 33942.15
DataValue, -0.68, 3.76913E-10, 30415.58
DataValue, -0.64, 3.7555800000000003E-10, 27564.420000000002
DataValue, -0.6, 3.74327E-10, 25215.100000000002
DataValue, -0.56, 3.73164E-10, 23445.95
DataValue, -0.52, 3.72078E-10, 21888.07
DataValue, -0.48, 3.7116600000000004E-10, 20724.81
DataValue, -0.44, 3.70276E-10, 19783.53
DataValue, -0.4, 3.69559E-10, 19004.65
DataValue, -0.36, 3.6886400000000004E-10, 18354.44
DataValue, -0.32, 3.68337E-10, 17876.59
DataValue, -0.28, 3.6784100000000005E-10, 17486.510000000002
DataValue, -0.24, 3.67504E-10, 17096.32
DataValue, -0.2, 3.67185E-10, 16832.65
DataValue, -0.16, 3.6700300000000005E-10, 16560.19
DataValue, -0.12, 3.6686900000000004E-10, 16435.89
DataValue, -0.08, 3.6684500000000004E-10, 16365.23
DataValue, -0.04, 3.6692500000000005E-10, 16218.85
DataValue, 0, 3.6710300000000003E-10, 16106.95
DataValue, 0.04, 3.6740400000000003E-10, 16129.33
DataValue, 0.08, 3.6779200000000005E-10, 16170.78
DataValue, 0.12, 3.6820000000000003E-10, 16186.19
DataValue, 0.16, 3.6873700000000004E-10, 16241.78
DataValue, 0.2, 3.6931000000000004E-10, 16302.37
DataValue, 0.24, 3.7002100000000004E-10, 16321.95
DataValue, 0.28, 3.7080900000000003E-10, 16429.52
DataValue, 0.32, 3.7168500000000005E-10, 16467.5
DataValue, 0.36, 3.7260100000000005E-10, 16635.58
DataValue, 0.4, 3.7363200000000005E-10, 16770.63
DataValue, 0.44, 3.74732E-10, 16952.86
DataValue, 0.48, 3.7599500000000005E-10, 17096.45
DataValue, 0.52, 3.7724600000000003E-10, 17396.73
DataValue, 0.56, 3.78617E-10, 17696.12
DataValue, 0.6, 3.80063E-10, 17958.55
DataValue, 0.64, 3.81541E-10, 18370.75
DataValue, 0.68, 3.83222E-10, 18756.41
DataValue, 0.72, 3.8489400000000004E-10, 19259.74
DataValue, 0.76, 3.86646E-10, 19860.31
DataValue, 0.8, 3.88393E-10, 20518.86
DataValue, 0.84, 3.90231E-10, 21242.69
DataValue, 0.88, 3.9213200000000004E-10, 22149.96
DataValue, 0.92, 3.9401700000000003E-10, 23118.350000000002
DataValue, 0.96, 3.9608100000000005E-10, 24456.7
DataValue, 1, 3.98029E-10, 25826.100000000002
DataValue, 1.04, 4.00133E-10, 27626.12
DataValue, 1.08, 4.0222600000000003E-10, 29829.25
DataValue, 1.12, 4.04418E-10, 32185.280000000002
DataValue, 1.16, 4.0671800000000005E-10, 35138.07
DataValue, 1.2, 4.0917500000000004E-10, 38765.56
DataValue, 1.24, 4.11692E-10, 42596.8
DataValue, 1.28, 4.1448000000000005E-10, 47454.01
DataValue, 1.32, 4.1773500000000006E-10, 52963.51
DataValue, 1.36, 4.2129000000000005E-10, 59414.08
DataValue, 1.4000000000000001, 4.25481E-10, 66624.96
DataValue, 1.44, 4.3076800000000004E-10, 75303.86
DataValue, 1.48, 4.3721200000000005E-10, 85292.23
DataValue, 1.52, 4.4563800000000006E-10, 96529.39
DataValue, 1.56, 4.5698600000000006E-10, 109637.70000000001
DataValue, 1.6, 4.71867E-10, 123754.20000000001
DataValue, 1.6400000000000001, 4.9149300000000005E-10, 138007.1
DataValue, 1.68, 5.22119E-10, 154657.7
DataValue, 1.72, 5.5931600000000006E-10, 168333.80000000002
DataValue, 1.76, 6.1652000000000006E-10, 181451.6
DataValue, 1.8, 6.984730000000001E-10, 191069.7
DataValue, 1.84, 8.1909900000000009E-10, 195891.1
DataValue, 1.8800000000000001, 9.9586000000000012E-10, 194412.1
DataValue, 1.92, 1.26883E-09, 186543.30000000002
DataValue, 1.96, 1.67898E-09, 173215.7
DataValue, 2, 2.31912E-09, 156298.6
DataValue, 2, 2.32666E-09, 156127
DataValue, 1.96, 1.71598E-09, 172475.6
DataValue, 1.92, 1.30674E-09, 186223
DataValue, 1.8800000000000001, 1.02627E-09, 195130.90000000002
DataValue, 1.84, 8.42847E-10, 198262.80000000002
DataValue, 1.8, 7.1830900000000007E-10, 195766.40000000002
DataValue, 1.76, 6.31544E-10, 188400.6
DataValue, 1.72, 5.71691E-10, 178049.90000000002
DataValue, 1.68, 5.2686100000000009E-10, 164624.1
DataValue, 1.6400000000000001, 4.9518E-10, 150676.1
DataValue, 1.6, 4.72396E-10, 136997.30000000002
DataValue, 1.56, 4.5507200000000003E-10, 123541.6
DataValue, 1.52, 4.4194300000000005E-10, 111293.6
DataValue, 1.48, 4.3155900000000005E-10, 99385.57
DataValue, 1.44, 4.2352500000000004E-10, 89032.72
DataValue, 1.4000000000000001, 4.1686000000000005E-10, 79684.39
DataValue, 1.36, 4.1161700000000005E-10, 71469.53
DataValue, 1.32, 4.07208E-10, 64410.68
DataValue, 1.28, 4.0347900000000003E-10, 58269.15
DataValue, 1.24, 4.0020200000000004E-10, 52820.55
DataValue, 1.2, 3.97265E-10, 47953.05
DataValue, 1.16, 3.94655E-10, 43629.58
DataValue, 1.12, 3.9227700000000004E-10, 39780.19
DataValue, 1.08, 3.9010100000000004E-10, 36574.92
DataValue, 1.04, 3.8820400000000005E-10, 33746.89
DataValue, 1, 3.86362E-10, 31328.14
DataValue, 0.96, 3.8468200000000003E-10, 29187.65
DataValue, 0.92, 3.8305600000000004E-10, 27353.79
DataValue, 0.88, 3.81624E-10, 25730.18
DataValue, 0.84, 3.80239E-10, 24285.260000000002
DataValue, 0.8, 3.7896000000000005E-10, 23085.010000000002
DataValue, 0.76, 3.7777700000000004E-10, 21954.27
DataValue, 0.72, 3.7672100000000003E-10, 21156.97
DataValue, 0.68, 3.7569700000000003E-10, 20402.75
DataValue, 0.64, 3.7477100000000005E-10, 19801.16
DataValue, 0.6, 3.73977E-10, 19313.23
DataValue, 0.56, 3.73206E-10, 18737.760000000002
DataValue, 0.52, 3.7249900000000005E-10, 18466.18
DataValue, 0.48, 3.7190000000000003E-10, 18185.06
DataValue, 0.44, 3.7134700000000004E-10, 17877.06
DataValue, 0.4, 3.7085400000000005E-10, 17725.79
DataValue, 0.36, 3.70463E-10, 17561.16
DataValue, 0.32, 3.7009900000000004E-10, 17322.12
DataValue, 0.28, 3.6982700000000003E-10, 17353.8
DataValue, 0.24, 3.69565E-10, 17162.31
DataValue, 0.2, 3.69378E-10, 17234.58
DataValue, 0.16, 3.6924300000000003E-10, 17190.77
DataValue, 0.12, 3.69161E-10, 17111.760000000002
DataValue, 0.08, 3.69131E-10, 17172.55
DataValue, 0.04, 3.6912900000000004E-10, 17099.65
DataValue, 0, 3.6921800000000003E-10, 17250.93
DataValue, -0.04, 3.6940000000000004E-10, 17365.03
DataValue, -0.08, 3.6962E-10, 17501.32
DataValue, -0.12, 3.69958E-10, 17916.100000000002
DataValue, -0.16, 3.7036500000000004E-10, 18191.25
DataValue, -0.2, 3.7086400000000003E-10, 18542.850000000002
DataValue, -0.24, 3.7147200000000003E-10, 19145.82
DataValue, -0.28, 3.7221600000000005E-10, 19672.63
DataValue, -0.32, 3.7295000000000004E-10, 20542.86
DataValue, -0.36, 3.73833E-10, 21437.43
DataValue, -0.4, 3.7482E-10, 22584.24
DataValue, -0.44, 3.7590400000000005E-10, 24150.91
DataValue, -0.48, 3.7713100000000003E-10, 25926.95
DataValue, -0.52, 3.78376E-10, 28230.86
DataValue, -0.56, 3.7975400000000004E-10, 30940.65
DataValue, -0.6, 3.8120500000000003E-10, 34087.82
DataValue, -0.64, 3.8275500000000004E-10, 38083.48
DataValue, -0.68, 3.8439000000000006E-10, 42635.39
DataValue, -0.72, 3.8615500000000005E-10, 48292.78
DataValue, -0.76, 3.8806500000000004E-10, 54926.93
DataValue, -0.8, 3.90044E-10, 62548.54
DataValue, -0.84, 3.92159E-10, 71860.88
DataValue, -0.88, 3.9415600000000003E-10, 82956.81
DataValue, -0.92, 3.9604300000000004E-10, 96368.6
DataValue, -0.96, 3.9745400000000004E-10, 113328.40000000001
DataValue, -1, 3.9799200000000006E-10, 133668.80000000002
DataValue, -1.04, 3.9717500000000003E-10, 158976.2
DataValue, -1.08, 3.94221E-10, 191000
DataValue, -1.12, 3.8797900000000003E-10, 231847.80000000002
DataValue, -1.16, 3.7680800000000005E-10, 285611.10000000003
DataValue, -1.2, 3.57796E-10, 359795.9
DataValue, -1.24, 3.2968000000000004E-10, 459984.7
