
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/25/2019 15:41:43
MetaData, TestRecord.TestTarget, Al_2.0_5
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 2ece1296-96e7-48a4-b2e1-d21ac711bf85
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 3.5E-11, 280
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2E-10, 61000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.090909090909090912
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.090909090909090912
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.090909090909090912
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.090909090909090912
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.090909090909090912
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 1.96661E-10, 60425.11
DataValue, -0.98, 1.9668100000000002E-10, 59428.14
DataValue, -0.96, 1.96688E-10, 58536.68
DataValue, -0.94000000000000006, 1.96737E-10, 57767.86
DataValue, -0.92, 1.96719E-10, 57083.380000000005
DataValue, -0.9, 1.9672600000000002E-10, 56635.11
DataValue, -0.88, 1.96692E-10, 55722.22
DataValue, -0.86, 1.96719E-10, 55328.03
DataValue, -0.84, 1.9673800000000002E-10, 54564.8
DataValue, -0.82000000000000006, 1.9673900000000003E-10, 54130.840000000004
DataValue, -0.8, 1.96761E-10, 53746.200000000004
DataValue, -0.78, 1.96782E-10, 53121.55
DataValue, -0.76, 1.9676800000000002E-10, 52672.46
DataValue, -0.74, 1.9678300000000002E-10, 52093.32
DataValue, -0.72, 1.96791E-10, 51643.16
DataValue, -0.70000000000000007, 1.9678400000000003E-10, 51072.62
DataValue, -0.68, 1.9679300000000003E-10, 50892.24
DataValue, -0.66, 1.96836E-10, 50432.950000000004
DataValue, -0.64, 1.96875E-10, 50028.07
DataValue, -0.62, 1.9687100000000002E-10, 49493.8
DataValue, -0.6, 1.9688500000000001E-10, 49259.99
DataValue, -0.58, 1.9686200000000002E-10, 48968.58
DataValue, -0.56, 1.9687700000000002E-10, 48647.75
DataValue, -0.54, 1.96911E-10, 48337.74
DataValue, -0.52, 1.9691900000000002E-10, 48036.81
DataValue, -0.5, 1.9689800000000002E-10, 47609.520000000004
DataValue, -0.48, 1.96932E-10, 47351.3
DataValue, -0.46, 1.9696700000000002E-10, 47132.55
DataValue, -0.44, 1.96938E-10, 46772.97
DataValue, -0.42, 1.96947E-10, 46573.75
DataValue, -0.4, 1.96933E-10, 46320.88
DataValue, -0.38, 1.96987E-10, 45916.64
DataValue, -0.36, 1.97014E-10, 45580.81
DataValue, -0.34, 1.9697300000000002E-10, 45359.55
DataValue, -0.32, 1.9697600000000002E-10, 45103.48
DataValue, -0.3, 1.9700600000000002E-10, 44787.57
DataValue, -0.28, 1.9699800000000003E-10, 44697.92
DataValue, -0.26, 1.9706000000000002E-10, 44420.83
DataValue, -0.24, 1.9704000000000003E-10, 44319.3
DataValue, -0.22, 1.9707800000000002E-10, 43977.12
DataValue, -0.2, 1.9708100000000002E-10, 43704.78
DataValue, -0.18, 1.9708700000000001E-10, 43530.44
DataValue, -0.16, 1.97126E-10, 43580.68
DataValue, -0.14, 1.97143E-10, 43280.23
DataValue, -0.12, 1.9716000000000002E-10, 43295.3
DataValue, -0.1, 1.97168E-10, 43018.1
DataValue, -0.08, 1.9718400000000002E-10, 42690.590000000004
DataValue, -0.06, 1.9720800000000002E-10, 42519.73
DataValue, -0.04, 1.97192E-10, 42426.21
DataValue, -0.02, 1.97237E-10, 42139.3
DataValue, 0, 1.9721500000000003E-10, 42058.65
DataValue, 0.02, 1.9724400000000002E-10, 42019.94
DataValue, 0.04, 1.97297E-10, 41697.12
DataValue, 0.06, 1.9730100000000002E-10, 41410.87
DataValue, 0.08, 1.9732800000000001E-10, 41376.78
DataValue, 0.1, 1.9736E-10, 41283.16
DataValue, 0.12, 1.97399E-10, 41326.94
DataValue, 0.14, 1.9738900000000002E-10, 41102.73
DataValue, 0.16, 1.9739800000000002E-10, 41119.61
DataValue, 0.18, 1.9744900000000002E-10, 40873.75
DataValue, 0.2, 1.9744600000000002E-10, 40774.51
DataValue, 0.22, 1.97499E-10, 40676.41
DataValue, 0.24, 1.97493E-10, 40595.700000000004
DataValue, 0.26, 1.9752800000000002E-10, 40351.770000000004
DataValue, 0.28, 1.9755400000000001E-10, 40252.520000000004
DataValue, 0.3, 1.97589E-10, 40195.270000000004
DataValue, 0.32, 1.9758500000000002E-10, 39969.65
DataValue, 0.34, 1.97614E-10, 40025.23
DataValue, 0.36, 1.97613E-10, 39838.58
DataValue, 0.38, 1.9765E-10, 39610.58
DataValue, 0.4, 1.9771800000000003E-10, 39642.47
DataValue, 0.42, 1.9773600000000002E-10, 39512.62
DataValue, 0.44, 1.97755E-10, 39538.91
DataValue, 0.46, 1.97818E-10, 39523.31
DataValue, 0.48, 1.9781700000000002E-10, 39090.840000000004
DataValue, 0.5, 1.9789200000000002E-10, 39119.36
DataValue, 0.52, 1.97855E-10, 39165.54
DataValue, 0.54, 1.9790100000000002E-10, 39110.32
DataValue, 0.56, 1.9791900000000002E-10, 38901.75
DataValue, 0.58, 1.9794600000000002E-10, 38834.97
DataValue, 0.6, 1.9799E-10, 38851.5
DataValue, 0.62, 1.9802400000000001E-10, 38799.68
DataValue, 0.64, 1.98059E-10, 38811.67
DataValue, 0.66, 1.98129E-10, 38944.33
DataValue, 0.68, 1.9811300000000003E-10, 38550.69
DataValue, 0.70000000000000007, 1.9813600000000002E-10, 38691.85
DataValue, 0.72, 1.98204E-10, 38531.43
DataValue, 0.74, 1.9823500000000001E-10, 38469.63
DataValue, 0.76, 1.9825600000000001E-10, 38312.270000000004
DataValue, 0.78, 1.9830900000000003E-10, 38294.97
DataValue, 0.8, 1.9831400000000002E-10, 38205.68
DataValue, 0.82000000000000006, 1.9832600000000002E-10, 38275.24
DataValue, 0.84, 1.9839500000000002E-10, 38155.58
DataValue, 0.86, 1.98433E-10, 38005.54
DataValue, 0.88, 1.98478E-10, 38071.56
DataValue, 0.9, 1.98487E-10, 37937.89
DataValue, 0.92, 1.9855000000000003E-10, 37919.13
DataValue, 0.94000000000000006, 1.9861500000000002E-10, 37740.49
DataValue, 0.96, 1.98644E-10, 37936.58
DataValue, 0.98, 1.98668E-10, 37865.67
DataValue, 1, 1.9870600000000002E-10, 37551.89
DataValue, 1, 1.9868700000000001E-10, 37755.24
DataValue, 0.98, 1.9867000000000002E-10, 37874.6
DataValue, 0.96, 1.9860100000000003E-10, 37952.88
DataValue, 0.94000000000000006, 1.9855600000000003E-10, 37850.5
DataValue, 0.92, 1.9850700000000002E-10, 38068
DataValue, 0.9, 1.9845000000000002E-10, 38141.69
DataValue, 0.88, 1.9837100000000002E-10, 38211.1
DataValue, 0.86, 1.98358E-10, 38302.01
DataValue, 0.84, 1.98349E-10, 38228.19
DataValue, 0.82000000000000006, 1.9829900000000002E-10, 38330.590000000004
DataValue, 0.8, 1.9824400000000001E-10, 38445.92
DataValue, 0.78, 1.98189E-10, 38516.89
DataValue, 0.76, 1.9817600000000003E-10, 38467.96
DataValue, 0.74, 1.9815200000000003E-10, 38723.04
DataValue, 0.72, 1.9812700000000002E-10, 38883.75
DataValue, 0.70000000000000007, 1.98062E-10, 38881.19
DataValue, 0.68, 1.98045E-10, 38903.23
DataValue, 0.66, 1.9797700000000002E-10, 38907.43
DataValue, 0.64, 1.9798000000000002E-10, 38881.92
DataValue, 0.62, 1.9797100000000002E-10, 39068.200000000004
DataValue, 0.6, 1.9793500000000003E-10, 39140.31
DataValue, 0.58, 1.9784700000000002E-10, 39417.29
DataValue, 0.56, 1.97827E-10, 39400.5
DataValue, 0.54, 1.9778400000000002E-10, 39604.6
DataValue, 0.52, 1.9774400000000002E-10, 39748.96
DataValue, 0.5, 1.9770000000000003E-10, 39698.43
DataValue, 0.48, 1.97662E-10, 39854.81
DataValue, 0.46, 1.9766400000000003E-10, 39942.1
DataValue, 0.44, 1.97587E-10, 39965.14
DataValue, 0.42, 1.97629E-10, 40075.79
DataValue, 0.4, 1.9757600000000002E-10, 40151.69
DataValue, 0.38, 1.9755200000000002E-10, 40318.46
DataValue, 0.36, 1.9754000000000002E-10, 40446.96
DataValue, 0.34, 1.97499E-10, 40513.590000000004
DataValue, 0.32, 1.9743E-10, 40814.89
DataValue, 0.3, 1.9744000000000002E-10, 40884.78
DataValue, 0.28, 1.97445E-10, 41087.74
DataValue, 0.26, 1.9741300000000002E-10, 41193.07
DataValue, 0.24, 1.97372E-10, 41341.43
DataValue, 0.22, 1.9737E-10, 41539.46
DataValue, 0.2, 1.973E-10, 41683.46
DataValue, 0.18, 1.9727E-10, 41767.950000000004
DataValue, 0.16, 1.9729300000000002E-10, 41967.66
DataValue, 0.14, 1.9720600000000003E-10, 42124.6
DataValue, 0.12, 1.9720500000000002E-10, 42368.25
DataValue, 0.1, 1.97192E-10, 42407.67
DataValue, 0.08, 1.9716000000000002E-10, 42404.05
DataValue, 0.06, 1.97104E-10, 42636.01
DataValue, 0.04, 1.97152E-10, 42949.020000000004
DataValue, 0.02, 1.97143E-10, 43195.12
DataValue, 0, 1.97083E-10, 43339.72
DataValue, -0.02, 1.9709400000000002E-10, 43372.770000000004
DataValue, -0.04, 1.9707300000000002E-10, 43363.340000000004
DataValue, -0.06, 1.9704300000000003E-10, 43719.01
DataValue, -0.08, 1.97038E-10, 43900.61
DataValue, -0.1, 1.9704300000000003E-10, 44030.8
DataValue, -0.12, 1.97008E-10, 44338.17
DataValue, -0.14, 1.9703900000000002E-10, 44664.22
DataValue, -0.16, 1.9698300000000003E-10, 44714.72
DataValue, -0.18, 1.96972E-10, 45047.83
DataValue, -0.2, 1.9696800000000003E-10, 45355.61
DataValue, -0.22, 1.9697100000000003E-10, 45488.41
DataValue, -0.24, 1.96911E-10, 45800.85
DataValue, -0.26, 1.96902E-10, 45941.54
DataValue, -0.28, 1.9689800000000002E-10, 46202.200000000004
DataValue, -0.3, 1.969E-10, 46445.12
DataValue, -0.32, 1.96863E-10, 46610.72
DataValue, -0.34, 1.96896E-10, 46951.97
DataValue, -0.36, 1.9685200000000002E-10, 47325.75
DataValue, -0.38, 1.9686E-10, 47469.47
DataValue, -0.4, 1.9681100000000003E-10, 47846.5
DataValue, -0.42, 1.9682000000000002E-10, 47978.74
DataValue, -0.44, 1.96818E-10, 48338.31
DataValue, -0.46, 1.9679800000000002E-10, 48588.17
DataValue, -0.48, 1.9676200000000002E-10, 48884.29
DataValue, -0.5, 1.9675900000000002E-10, 48995.950000000004
DataValue, -0.52, 1.96803E-10, 49355.64
DataValue, -0.54, 1.96776E-10, 49613.75
DataValue, -0.56, 1.9677500000000003E-10, 49999.700000000004
DataValue, -0.58, 1.9679500000000002E-10, 50369.340000000004
DataValue, -0.6, 1.9677400000000002E-10, 50723.71
