
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/25/2019 15:31:57
MetaData, TestRecord.TestTarget, Al_2.0_5
MetaData, TestRecord.IterationIndex, 1
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, c507d402-d58b-4df6-81d2-d0b8d4bed092
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 3.5E-11, 250
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2E-10, 53000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.090909090909090912
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.090909090909090912
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.090909090909090912
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.090909090909090912
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.090909090909090912
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 1.9614E-10, 52849.17
DataValue, -0.98, 1.96152E-10, 52158.89
DataValue, -0.96, 1.9613500000000002E-10, 51274.86
DataValue, -0.94000000000000006, 1.96149E-10, 50563.69
DataValue, -0.92, 1.9614700000000002E-10, 49950.74
DataValue, -0.9, 1.9613200000000002E-10, 49356.9
DataValue, -0.88, 1.9613600000000003E-10, 48708.99
DataValue, -0.86, 1.9613500000000002E-10, 48330.68
DataValue, -0.84, 1.9613300000000003E-10, 47639.19
DataValue, -0.82000000000000006, 1.9617E-10, 47291.6
DataValue, -0.8, 1.9614500000000002E-10, 46683.840000000004
DataValue, -0.78, 1.96161E-10, 46315.72
DataValue, -0.76, 1.96143E-10, 45882.69
DataValue, -0.74, 1.96164E-10, 45463.020000000004
DataValue, -0.72, 1.96137E-10, 45177.19
DataValue, -0.70000000000000007, 1.9615100000000002E-10, 44554.29
DataValue, -0.68, 1.96188E-10, 44340.37
DataValue, -0.66, 1.9617200000000002E-10, 43905.01
DataValue, -0.64, 1.9616500000000002E-10, 43752.96
DataValue, -0.62, 1.9615000000000002E-10, 43297.6
DataValue, -0.6, 1.9615000000000002E-10, 43061.98
DataValue, -0.58, 1.9612900000000002E-10, 42683.93
DataValue, -0.56, 1.9616800000000002E-10, 42487.8
DataValue, -0.54, 1.9615100000000002E-10, 42028.98
DataValue, -0.52, 1.96152E-10, 41629.6
DataValue, -0.5, 1.9618700000000002E-10, 41519.29
DataValue, -0.48, 1.9618100000000002E-10, 41204.68
DataValue, -0.46, 1.9618000000000001E-10, 40922.87
DataValue, -0.44, 1.9618300000000001E-10, 40659.01
DataValue, -0.42, 1.9621400000000002E-10, 40417.26
DataValue, -0.4, 1.9617E-10, 40206.1
DataValue, -0.38, 1.9619200000000001E-10, 39735.69
DataValue, -0.36, 1.96194E-10, 39533.47
DataValue, -0.34, 1.96219E-10, 39336.39
DataValue, -0.32, 1.96227E-10, 39131.8
DataValue, -0.3, 1.96258E-10, 38929.18
DataValue, -0.28, 1.9626800000000002E-10, 38763.32
DataValue, -0.26, 1.96252E-10, 38667.41
DataValue, -0.24, 1.9624400000000002E-10, 38286.07
DataValue, -0.22, 1.9626E-10, 38278.66
DataValue, -0.2, 1.96285E-10, 37955.020000000004
DataValue, -0.18, 1.96294E-10, 37652.21
DataValue, -0.16, 1.9631000000000002E-10, 37450.6
DataValue, -0.14, 1.9628900000000002E-10, 37520.3
DataValue, -0.12, 1.9628900000000002E-10, 37297.6
DataValue, -0.1, 1.9631700000000003E-10, 37012.81
DataValue, -0.08, 1.9631400000000003E-10, 36796.8
DataValue, -0.06, 1.96354E-10, 36722.19
DataValue, -0.04, 1.9636400000000002E-10, 36584.32
DataValue, -0.02, 1.9637300000000002E-10, 36451.57
DataValue, 0, 1.9638900000000002E-10, 36210.07
DataValue, 0.02, 1.9640300000000001E-10, 36167.21
DataValue, 0.04, 1.96423E-10, 35953.08
DataValue, 0.06, 1.96438E-10, 35695
DataValue, 0.08, 1.96454E-10, 35687.49
DataValue, 0.1, 1.96484E-10, 35537.92
DataValue, 0.12, 1.9648200000000002E-10, 35421.73
DataValue, 0.14, 1.96499E-10, 35353.57
DataValue, 0.16, 1.9653700000000003E-10, 35186.98
DataValue, 0.18, 1.96553E-10, 35099.75
DataValue, 0.2, 1.9658100000000002E-10, 35050.15
DataValue, 0.22, 1.9661400000000002E-10, 34911.89
DataValue, 0.24, 1.9663500000000001E-10, 34825.340000000004
DataValue, 0.26, 1.9664400000000001E-10, 34615.19
DataValue, 0.28, 1.9663900000000002E-10, 34622.49
DataValue, 0.3, 1.96679E-10, 34510.98
DataValue, 0.32, 1.96722E-10, 34424.66
DataValue, 0.34, 1.9670200000000002E-10, 34307.29
DataValue, 0.36, 1.9676900000000003E-10, 34251.55
DataValue, 0.38, 1.96752E-10, 33964.97
DataValue, 0.4, 1.96791E-10, 34101.65
DataValue, 0.42, 1.96836E-10, 33979.28
DataValue, 0.44, 1.9683400000000002E-10, 33913.520000000004
DataValue, 0.46, 1.9681400000000003E-10, 33741.28
DataValue, 0.48, 1.9686700000000001E-10, 33699.39
DataValue, 0.5, 1.96903E-10, 33617.53
DataValue, 0.52, 1.9696700000000002E-10, 33543.42
DataValue, 0.54, 1.9699200000000003E-10, 33555.7
DataValue, 0.56, 1.9698900000000003E-10, 33376.35
DataValue, 0.58, 1.97008E-10, 33561.69
DataValue, 0.6, 1.97074E-10, 33374.13
DataValue, 0.62, 1.97126E-10, 33114.12
DataValue, 0.64, 1.9711800000000002E-10, 33181.63
DataValue, 0.66, 1.97167E-10, 33175.590000000004
DataValue, 0.68, 1.97183E-10, 32980.7
DataValue, 0.70000000000000007, 1.97192E-10, 32891.92
DataValue, 0.72, 1.9724100000000002E-10, 33107.88
DataValue, 0.74, 1.97279E-10, 32840.340000000004
DataValue, 0.76, 1.97312E-10, 32871.76
DataValue, 0.78, 1.97358E-10, 32914.28
DataValue, 0.8, 1.97378E-10, 32717
DataValue, 0.82000000000000006, 1.9739500000000002E-10, 32758.91
DataValue, 0.84, 1.9744600000000002E-10, 32629.62
DataValue, 0.86, 1.97454E-10, 32572.56
DataValue, 0.88, 1.97538E-10, 32556.87
DataValue, 0.9, 1.9753700000000002E-10, 32532.56
DataValue, 0.92, 1.97559E-10, 32476.690000000002
DataValue, 0.94000000000000006, 1.9757300000000002E-10, 32355.83
DataValue, 0.96, 1.9763400000000003E-10, 32414.98
DataValue, 0.98, 1.9767900000000003E-10, 32422.83
DataValue, 1, 1.9773000000000002E-10, 32239.850000000002
DataValue, 1, 1.9768700000000002E-10, 32220.08
DataValue, 0.98, 1.9764200000000002E-10, 32272.7
DataValue, 0.96, 1.9763000000000002E-10, 32345.71
DataValue, 0.94000000000000006, 1.97584E-10, 32503.72
DataValue, 0.92, 1.9754300000000002E-10, 32657.38
DataValue, 0.9, 1.9752400000000002E-10, 32692.350000000002
DataValue, 0.88, 1.97487E-10, 32698.600000000002
DataValue, 0.86, 1.97415E-10, 32767.75
DataValue, 0.84, 1.9738000000000002E-10, 32858.57
DataValue, 0.82000000000000006, 1.97315E-10, 32840.12
DataValue, 0.8, 1.9733200000000002E-10, 32961.1
DataValue, 0.78, 1.9726300000000003E-10, 33010.73
DataValue, 0.76, 1.9722300000000002E-10, 33156.63
DataValue, 0.74, 1.9717900000000003E-10, 33324.64
DataValue, 0.72, 1.9715E-10, 33223.58
DataValue, 0.70000000000000007, 1.97113E-10, 33241.47
DataValue, 0.68, 1.97119E-10, 33443.91
DataValue, 0.66, 1.97032E-10, 33402.16
DataValue, 0.64, 1.97008E-10, 33705.590000000004
DataValue, 0.62, 1.9699400000000002E-10, 33827.51
DataValue, 0.6, 1.9696700000000002E-10, 33864.73
DataValue, 0.58, 1.9692200000000002E-10, 33860.67
DataValue, 0.56, 1.9687300000000001E-10, 34075.29
DataValue, 0.54, 1.9684000000000002E-10, 34010.4
DataValue, 0.52, 1.9680800000000003E-10, 34227.48
DataValue, 0.5, 1.96803E-10, 34214.83
DataValue, 0.48, 1.9679000000000003E-10, 34363.93
DataValue, 0.46, 1.9673300000000003E-10, 34484.03
DataValue, 0.44, 1.96701E-10, 34564.13
DataValue, 0.42, 1.96706E-10, 34547.67
DataValue, 0.4, 1.9666200000000001E-10, 34636.67
DataValue, 0.38, 1.96661E-10, 34868.06
DataValue, 0.36, 1.9663000000000002E-10, 34845.24
DataValue, 0.34, 1.96607E-10, 34957.05
DataValue, 0.32, 1.9659700000000002E-10, 35183.090000000004
DataValue, 0.3, 1.9652700000000002E-10, 35222.14
DataValue, 0.28, 1.9651600000000003E-10, 35359.21
DataValue, 0.26, 1.96517E-10, 35472.12
DataValue, 0.24, 1.9649500000000003E-10, 35763.590000000004
DataValue, 0.22, 1.9645800000000002E-10, 35789.92
DataValue, 0.2, 1.9645200000000002E-10, 35819.07
DataValue, 0.18, 1.9641600000000002E-10, 36054.6
DataValue, 0.16, 1.9642700000000001E-10, 36176.43
DataValue, 0.14, 1.96384E-10, 36326.88
DataValue, 0.12, 1.9635300000000003E-10, 36317.53
DataValue, 0.1, 1.9631600000000002E-10, 36596.81
DataValue, 0.08, 1.9633800000000003E-10, 36896.08
DataValue, 0.06, 1.9632900000000003E-10, 36892.16
DataValue, 0.04, 1.96291E-10, 37199
DataValue, 0.02, 1.9627800000000003E-10, 37520.46
DataValue, 0, 1.9626800000000002E-10, 37352.17
DataValue, -0.02, 1.96224E-10, 37631.71
DataValue, -0.04, 1.9623800000000002E-10, 37909.58
DataValue, -0.06, 1.9621400000000002E-10, 37925.700000000004
DataValue, -0.08, 1.9622000000000002E-10, 38108.79
DataValue, -0.1, 1.9621100000000002E-10, 38233.16
DataValue, -0.12, 1.9619200000000001E-10, 38410.22
DataValue, -0.14, 1.9615100000000002E-10, 38674.69
DataValue, -0.16, 1.9617500000000002E-10, 38842.5
DataValue, -0.18, 1.96179E-10, 39105.87
DataValue, -0.2, 1.9614800000000002E-10, 39105.31
DataValue, -0.22, 1.96146E-10, 39427.73
DataValue, -0.24, 1.9613000000000003E-10, 39812.66
DataValue, -0.26, 1.9617200000000002E-10, 39976.25
DataValue, -0.28, 1.9613000000000003E-10, 40223.37
DataValue, -0.3, 1.9612300000000002E-10, 40409.5
DataValue, -0.32, 1.9608100000000002E-10, 40629.06
DataValue, -0.34, 1.9613600000000003E-10, 40878.08
DataValue, -0.36, 1.9616300000000002E-10, 41162.64
DataValue, -0.38, 1.9608E-10, 41422.090000000004
DataValue, -0.4, 1.9610300000000003E-10, 41805.83
DataValue, -0.42, 1.9610800000000002E-10, 41863.97
DataValue, -0.44, 1.9608700000000002E-10, 42154.12
DataValue, -0.46, 1.96089E-10, 42453.75
DataValue, -0.48, 1.96065E-10, 42738.200000000004
DataValue, -0.5, 1.9608800000000003E-10, 43114.53
DataValue, -0.52, 1.9605500000000003E-10, 43490.93
DataValue, -0.54, 1.9607500000000002E-10, 43470.23
DataValue, -0.56, 1.9606400000000003E-10, 43908.020000000004
DataValue, -0.58, 1.9605E-10, 44208.020000000004
