
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/15/2019 05:45:58
MetaData, TestRecord.TestTarget, Al_1.5_1.0
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 751a3e9f-aae0-4af0-a639-d4de553c5cea
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 4.7E-11, -74
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2.2E-10, 67000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.017341040462427761
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.017341040462427761
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.017341040462427761
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.017341040462427761
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.017341040462427761
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 2.11212E-10, 66656.430000000008
DataValue, -0.98, 2.1106400000000003E-10, 66342.8
DataValue, -0.96, 2.10899E-10, 66216.82
DataValue, -0.94000000000000006, 2.10782E-10, 66220.49
DataValue, -0.92, 2.10709E-10, 65809.66
DataValue, -0.9, 2.1058800000000003E-10, 65563.47
DataValue, -0.88, 2.1051400000000001E-10, 65678.25
DataValue, -0.86, 2.1037000000000002E-10, 65521.43
DataValue, -0.84, 2.10306E-10, 65289.92
DataValue, -0.82000000000000006, 2.10203E-10, 65494.94
DataValue, -0.8, 2.10176E-10, 65576.540000000008
DataValue, -0.78, 2.1010600000000003E-10, 65650.31
DataValue, -0.76, 2.1002300000000002E-10, 65287.49
DataValue, -0.74, 2.0994600000000003E-10, 65413.840000000004
DataValue, -0.72, 2.0992200000000003E-10, 65423.310000000005
DataValue, -0.70000000000000007, 2.0981800000000001E-10, 65073.33
DataValue, -0.68, 2.09769E-10, 65456.28
DataValue, -0.66, 2.0972600000000003E-10, 65204.33
DataValue, -0.64, 2.0963200000000002E-10, 65038.78
DataValue, -0.62, 2.0961700000000002E-10, 65018.73
DataValue, -0.6, 2.0960500000000002E-10, 64821.65
DataValue, -0.58, 2.0949100000000003E-10, 64788.33
DataValue, -0.56, 2.0946300000000002E-10, 64900.32
DataValue, -0.54, 2.0944000000000003E-10, 64844.68
DataValue, -0.52, 2.0943700000000003E-10, 64791.79
DataValue, -0.5, 2.09362E-10, 64458.69
DataValue, -0.48, 2.0939000000000001E-10, 64654.11
DataValue, -0.46, 2.0930700000000003E-10, 64634.98
DataValue, -0.44, 2.0928200000000002E-10, 64724.68
DataValue, -0.42, 2.0928800000000002E-10, 64390.9
DataValue, -0.4, 2.0923200000000003E-10, 64659.54
DataValue, -0.38, 2.0924600000000002E-10, 64476.93
DataValue, -0.36, 2.0927100000000003E-10, 64475.61
DataValue, -0.34, 2.0927400000000003E-10, 64448.590000000004
DataValue, -0.32, 2.0927000000000002E-10, 64463.47
DataValue, -0.3, 2.0922200000000002E-10, 64491.39
DataValue, -0.28, 2.0926E-10, 64444.060000000005
DataValue, -0.26, 2.0922500000000002E-10, 64481.53
DataValue, -0.24, 2.09218E-10, 64331.25
DataValue, -0.22, 2.0923200000000003E-10, 64291.520000000004
DataValue, -0.2, 2.09251E-10, 64570.85
DataValue, -0.18, 2.09221E-10, 64025.630000000005
DataValue, -0.16, 2.09227E-10, 64280.51
DataValue, -0.14, 2.0923E-10, 64344.03
DataValue, -0.12, 2.0927300000000002E-10, 64360.54
DataValue, -0.1, 2.0926200000000003E-10, 64437.51
DataValue, -0.08, 2.0933000000000002E-10, 64372.98
DataValue, -0.06, 2.0932700000000002E-10, 64341.4
DataValue, -0.04, 2.0936000000000001E-10, 64357.130000000005
DataValue, -0.02, 2.0939000000000001E-10, 64466.840000000004
DataValue, 0, 2.09417E-10, 64295.37
DataValue, 0.02, 2.0942E-10, 64385.01
DataValue, 0.04, 2.09474E-10, 64512.840000000004
DataValue, 0.06, 2.09477E-10, 64568.340000000004
DataValue, 0.08, 2.0955000000000002E-10, 64364.130000000005
DataValue, 0.1, 2.0954200000000003E-10, 64378.73
DataValue, 0.12, 2.0961100000000002E-10, 64378.200000000004
DataValue, 0.14, 2.0968300000000002E-10, 64207.16
DataValue, 0.16, 2.0972500000000002E-10, 64399.43
DataValue, 0.18, 2.0974000000000002E-10, 64469.810000000005
DataValue, 0.2, 2.09775E-10, 64239.450000000004
DataValue, 0.22, 2.0988500000000002E-10, 64147.76
DataValue, 0.24, 2.09893E-10, 64207.37
DataValue, 0.26, 2.09962E-10, 64295.43
DataValue, 0.28, 2.10031E-10, 64139.810000000005
DataValue, 0.3, 2.10097E-10, 64158.340000000004
DataValue, 0.32, 2.1020700000000002E-10, 63931.86
DataValue, 0.34, 2.1022300000000003E-10, 64063.03
DataValue, 0.36, 2.10311E-10, 64199.35
DataValue, 0.38, 2.1041000000000003E-10, 64082.15
DataValue, 0.4, 2.1049000000000001E-10, 63887.48
DataValue, 0.42, 2.1056300000000002E-10, 64194.32
DataValue, 0.44, 2.10676E-10, 64089.67
DataValue, 0.46, 2.1074100000000002E-10, 64045.82
DataValue, 0.48, 2.1090100000000003E-10, 64153.18
DataValue, 0.5, 2.10977E-10, 64090.590000000004
DataValue, 0.52, 2.11062E-10, 63996.9
DataValue, 0.54, 2.1117400000000001E-10, 64122.66
DataValue, 0.56, 2.1125600000000002E-10, 63892.07
DataValue, 0.58, 2.1136500000000002E-10, 63934.060000000005
DataValue, 0.6, 2.1149500000000003E-10, 63918.97
DataValue, 0.62, 2.1158400000000002E-10, 64008.66
DataValue, 0.64, 2.1167200000000002E-10, 63951.89
DataValue, 0.66, 2.11788E-10, 64003.22
DataValue, 0.68, 2.11939E-10, 64095.67
DataValue, 0.70000000000000007, 2.1203400000000003E-10, 64069.43
DataValue, 0.72, 2.1217500000000002E-10, 64121.98
DataValue, 0.74, 2.1226900000000003E-10, 64163.73
DataValue, 0.76, 2.12355E-10, 64412.950000000004
DataValue, 0.78, 2.1247900000000002E-10, 64279.46
DataValue, 0.8, 2.1261000000000003E-10, 63914.840000000004
DataValue, 0.82000000000000006, 2.1272300000000002E-10, 63850.49
DataValue, 0.84, 2.1286500000000002E-10, 63780.35
DataValue, 0.86, 2.1299E-10, 63717.44
DataValue, 0.88, 2.13072E-10, 63692.22
DataValue, 0.9, 2.13204E-10, 63710.36
DataValue, 0.92, 2.13307E-10, 63964.46
DataValue, 0.94000000000000006, 2.1338700000000003E-10, 63863.520000000004
DataValue, 0.96, 2.13596E-10, 63471.76
DataValue, 0.98, 2.1371200000000002E-10, 63603.51
DataValue, 1, 2.1384E-10, 63544.99
DataValue, 1, 2.13768E-10, 63482.71
DataValue, 0.98, 2.1354700000000003E-10, 63223.8
DataValue, 0.96, 2.1342300000000002E-10, 63504.66
DataValue, 0.94000000000000006, 2.13171E-10, 63751.770000000004
DataValue, 0.92, 2.13063E-10, 63618.72
DataValue, 0.9, 2.1291600000000002E-10, 63745.68
DataValue, 0.88, 2.12761E-10, 63644.35
DataValue, 0.86, 2.1263900000000002E-10, 63590.55
DataValue, 0.84, 2.1243100000000002E-10, 63803.8
DataValue, 0.82000000000000006, 2.1233E-10, 63796.15
DataValue, 0.8, 2.1222100000000003E-10, 63622.04
DataValue, 0.78, 2.1213000000000002E-10, 63558.310000000005
DataValue, 0.76, 2.11939E-10, 63815.41
DataValue, 0.74, 2.1184900000000002E-10, 63631.5
DataValue, 0.72, 2.1171100000000002E-10, 63491.14
DataValue, 0.70000000000000007, 2.1158800000000003E-10, 63956.24
DataValue, 0.68, 2.1149200000000003E-10, 63605.28
DataValue, 0.66, 2.11363E-10, 63632.24
DataValue, 0.64, 2.1126200000000002E-10, 63938.79
DataValue, 0.62, 2.1115600000000002E-10, 63865.17
DataValue, 0.6, 2.1105500000000003E-10, 63654.87
DataValue, 0.58, 2.10932E-10, 63873.840000000004
DataValue, 0.56, 2.1086E-10, 63899.78
DataValue, 0.54, 2.1075800000000001E-10, 63540.89
DataValue, 0.52, 2.10673E-10, 63682.35
DataValue, 0.5, 2.1059000000000002E-10, 63668.86
DataValue, 0.48, 2.1055500000000003E-10, 63553.83
DataValue, 0.46, 2.1043300000000002E-10, 63634.99
DataValue, 0.44, 2.10318E-10, 63506.05
DataValue, 0.42, 2.1024300000000002E-10, 63628.67
DataValue, 0.4, 2.1020800000000003E-10, 63692.71
DataValue, 0.38, 2.1012600000000002E-10, 64092.020000000004
DataValue, 0.36, 2.1007500000000002E-10, 63719.49
DataValue, 0.34, 2.0997300000000003E-10, 63559.54
DataValue, 0.32, 2.0992100000000002E-10, 63671.43
DataValue, 0.3, 2.0983400000000002E-10, 63786.22
DataValue, 0.28, 2.0981800000000001E-10, 63722.64
DataValue, 0.26, 2.0977100000000003E-10, 63650.26
DataValue, 0.24, 2.0975600000000003E-10, 63643.450000000004
DataValue, 0.22, 2.0965600000000002E-10, 63615.99
DataValue, 0.2, 2.09649E-10, 63808.310000000005
DataValue, 0.18, 2.0961700000000002E-10, 63704.99
DataValue, 0.16, 2.0958900000000001E-10, 63607.67
DataValue, 0.14, 2.0949400000000003E-10, 63561.270000000004
DataValue, 0.12, 2.0949100000000003E-10, 63701.08
DataValue, 0.1, 2.0948200000000003E-10, 63642.770000000004
DataValue, 0.08, 2.0947900000000003E-10, 63706.66
DataValue, 0.06, 2.0942800000000003E-10, 64167.62
DataValue, 0.04, 2.0943900000000002E-10, 63927.15
DataValue, 0.02, 2.09441E-10, 63932.4
DataValue, 0, 2.09404E-10, 64030.1
DataValue, -0.02, 2.0931900000000002E-10, 64404.090000000004
DataValue, -0.04, 2.0933900000000002E-10, 64334.25
DataValue, -0.06, 2.09338E-10, 64247.060000000005
DataValue, -0.08, 2.0932800000000002E-10, 64234.950000000004
DataValue, -0.1, 2.09317E-10, 64240.92
DataValue, -0.12, 2.0931900000000002E-10, 64456.17
DataValue, -0.14, 2.0928300000000003E-10, 64624.14
DataValue, -0.16, 2.0931000000000003E-10, 64757.08
DataValue, -0.18, 2.09314E-10, 64617.82
DataValue, -0.2, 2.0928200000000002E-10, 64679.12
DataValue, -0.22, 2.09302E-10, 64735.8
DataValue, -0.24, 2.0931200000000002E-10, 64640.61
DataValue, -0.26, 2.0929E-10, 64448.01
DataValue, -0.28, 2.0932500000000002E-10, 64513.48
DataValue, -0.3, 2.0931300000000003E-10, 64416.51
DataValue, -0.32, 2.09344E-10, 64581.590000000004
DataValue, -0.34, 2.09392E-10, 64706.36
DataValue, -0.36, 2.0938400000000001E-10, 64689.53
DataValue, -0.38, 2.09401E-10, 64386.86
DataValue, -0.4, 2.09392E-10, 64599.23
DataValue, -0.42, 2.0941500000000002E-10, 64522.57
DataValue, -0.44, 2.0944200000000002E-10, 64659.01
DataValue, -0.46, 2.0946600000000002E-10, 64635.64
DataValue, -0.48, 2.0947600000000003E-10, 64558.49
DataValue, -0.5, 2.0952700000000003E-10, 64505.880000000005
DataValue, -0.52, 2.09579E-10, 64607.57
