
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/15/2019 07:46:45
MetaData, TestRecord.TestTarget, Al_1.0_5
MetaData, TestRecord.IterationIndex, 4
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 8b04a843-65a5-425f-8485-c8459e2e60d8
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 6.5E-12, -7500
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2E-10, 2100000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.22480620155038761
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.22480620155038761
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.22480620155038761
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.22480620155038761
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.22480620155038761
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 1.9743700000000002E-10, 1225551
DataValue, -0.98, 1.79043E-10, 1259081
DataValue, -0.96, 1.66366E-10, 1281123
DataValue, -0.94000000000000006, 1.5636100000000003E-10, 1299151
DataValue, -0.92, 1.4927300000000002E-10, 1314165
DataValue, -0.9, 1.43055E-10, 1326616
DataValue, -0.88, 1.3793400000000002E-10, 1342432
DataValue, -0.86, 1.3346600000000002E-10, 1357542
DataValue, -0.84, 1.2965700000000002E-10, 1370884
DataValue, -0.82000000000000006, 1.26057E-10, 1385288
DataValue, -0.8, 1.22815E-10, 1398885
DataValue, -0.78, 1.19609E-10, 1413561
DataValue, -0.76, 1.1672E-10, 1425351
DataValue, -0.74, 1.13849E-10, 1440663
DataValue, -0.72, 1.10587E-10, 1458092
DataValue, -0.70000000000000007, 1.06982E-10, 1479019
DataValue, -0.68, 1.03336E-10, 1504305
DataValue, -0.66, 9.96171E-11, 1531162
DataValue, -0.64, 9.54117E-11, 1561949
DataValue, -0.62, 9.11553E-11, 1595846
DataValue, -0.6, 8.70272E-11, 1629820
DataValue, -0.58, 8.29827E-11, 1667444
DataValue, -0.56, 7.90256E-11, 1708951
DataValue, -0.54, 7.52196E-11, 1749697
DataValue, -0.52, 7.18305E-11, 1792350
DataValue, -0.5, 6.85726E-11, 1834464
DataValue, -0.48, 6.58413E-11, 1871143
DataValue, -0.46, 6.3086E-11, 1907756
DataValue, -0.44, 6.09651E-11, 1939137
DataValue, -0.42, 5.92133E-11, 1964807
DataValue, -0.4, 5.74639E-11, 1984852
DataValue, -0.38, 5.62004E-11, 2006516
DataValue, -0.36, 5.50371E-11, 2023476
DataValue, -0.34, 5.4064E-11, 2031010
DataValue, -0.32, 5.3298E-11, 2034761
DataValue, -0.3, 5.27704E-11, 2035219
DataValue, -0.28, 5.24298E-11, 2031603
DataValue, -0.26, 5.2351999999999997E-11, 2020495
DataValue, -0.24, 5.22379E-11, 2003286
DataValue, -0.22, 5.23231E-11, 1985126
DataValue, -0.2, 5.23944E-11, 1966624
DataValue, -0.18, 5.26141E-11, 1942395
DataValue, -0.16, 5.28762E-11, 1919036
DataValue, -0.14, 5.3157999999999996E-11, 1893066
DataValue, -0.12, 5.36254E-11, 1931031
DataValue, -0.1, 5.3157899999999997E-11, 1870794
DataValue, -0.08, 5.41842E-11, 1898649
DataValue, -0.06, 5.42767E-11, 1892100
DataValue, -0.04, 5.48569E-11, 1869734
DataValue, -0.02, 5.54721E-11, 1841034
DataValue, 0, 5.61742E-11, 1826713
DataValue, 0.02, 5.6945199999999996E-11, 1797549
DataValue, 0.04, 5.8221E-11, 1763163
DataValue, 0.06, 5.9121E-11, 1739567
DataValue, 0.08, 6.02325E-11, 1712784
DataValue, 0.1, 6.13578E-11, 1685838
DataValue, 0.12, 6.2489099999999993E-11, 1650247
DataValue, 0.14, 6.37468E-11, 1621006
DataValue, 0.16, 6.50785E-11, 1596094
DataValue, 0.18, 6.62368E-11, 1579194
DataValue, 0.2, 6.72534E-11, 1551091
DataValue, 0.22, 6.89493E-11, 1519549
DataValue, 0.24, 7.03679E-11, 1496243
DataValue, 0.26, 7.17732E-11, 1470980
DataValue, 0.28, 7.2778499999999993E-11, 1448992
DataValue, 0.3, 7.45187E-11, 1422808
DataValue, 0.32, 7.5642E-11, 1404257
DataValue, 0.34, 7.67704E-11, 1387276
DataValue, 0.36, 7.83523E-11, 1366311
DataValue, 0.38, 7.95086E-11, 1348333
DataValue, 0.4, 8.10379E-11, 1328526
DataValue, 0.42, 8.20665E-11, 1308620
DataValue, 0.44, 8.37183E-11, 1295576
DataValue, 0.46, 8.51047E-11, 1273352
DataValue, 0.48, 8.6260599999999992E-11, 1263108
DataValue, 0.5, 8.73389E-11, 1249404
DataValue, 0.52, 8.86419E-11, 1234531
DataValue, 0.54, 8.9726E-11, 1220450
DataValue, 0.56, 9.09327E-11, 1211115
DataValue, 0.58, 9.19371E-11, 1202551
DataValue, 0.6, 9.29149E-11, 1192384
DataValue, 0.62, 9.40499E-11, 1181560
DataValue, 0.64, 9.5056E-11, 1173812
DataValue, 0.66, 9.62049E-11, 1161873
DataValue, 0.68, 9.67242E-11, 1156504
DataValue, 0.70000000000000007, 9.77064E-11, 1150449
DataValue, 0.72, 9.84033E-11, 1144603
DataValue, 0.74, 9.8908399999999992E-11, 1136141
DataValue, 0.76, 9.9764799999999992E-11, 1130051
DataValue, 0.78, 1.0019700000000001E-10, 1127439
DataValue, 0.8, 1.0101500000000001E-10, 1122815
DataValue, 0.82000000000000006, 1.0152E-10, 1119701
DataValue, 0.84, 1.0226700000000001E-10, 1116502
DataValue, 0.86, 1.0248400000000001E-10, 1109034
DataValue, 0.88, 1.03238E-10, 1105958
DataValue, 0.9, 1.03408E-10, 1101658
DataValue, 0.92, 1.0413800000000001E-10, 1099437
DataValue, 0.94000000000000006, 1.04374E-10, 1094540
DataValue, 0.96, 1.0472700000000001E-10, 1092190
DataValue, 0.98, 1.05162E-10, 1091508
DataValue, 1, 1.0544400000000001E-10, 1090152
DataValue, 1, 1.0537000000000001E-10, 1089037
DataValue, 0.98, 1.04303E-10, 1094099
DataValue, 0.96, 1.0383200000000001E-10, 1099702
DataValue, 0.94000000000000006, 1.0313500000000001E-10, 1104384
DataValue, 0.92, 1.0230100000000001E-10, 1112849
DataValue, 0.9, 1.01323E-10, 1119681
DataValue, 0.88, 1.00532E-10, 1124791
DataValue, 0.86, 9.94189E-11, 1133639
DataValue, 0.84, 9.81538E-11, 1142531
DataValue, 0.82000000000000006, 9.74015E-11, 1152446
DataValue, 0.8, 9.6093E-11, 1161946
DataValue, 0.78, 9.48221E-11, 1172031
DataValue, 0.76, 9.35679E-11, 1186893
DataValue, 0.74, 9.25138E-11, 1196517
DataValue, 0.72, 9.11019E-11, 1212689
DataValue, 0.70000000000000007, 8.94033E-11, 1227603
DataValue, 0.68, 8.76961E-11, 1247641
DataValue, 0.66, 8.58624E-11, 1266919
DataValue, 0.64, 8.4066E-11, 1288209
DataValue, 0.62, 8.19809E-11, 1313302
DataValue, 0.6, 8.04003E-11, 1334292
DataValue, 0.58, 7.84523E-11, 1366195
DataValue, 0.56, 7.65385E-11, 1392226
DataValue, 0.54, 7.42763E-11, 1421832
DataValue, 0.52, 7.25936E-11, 1452483
DataValue, 0.5, 7.05372E-11, 1486798
DataValue, 0.48, 6.86669E-11, 1518341
DataValue, 0.46, 6.68567E-11, 1563340
DataValue, 0.44, 6.49522E-11, 1600795
DataValue, 0.42, 6.34255E-11, 1629788
DataValue, 0.4, 6.17839E-11, 1669807
DataValue, 0.38, 6.0524E-11, 1712577
DataValue, 0.36, 5.9048E-11, 1747828
DataValue, 0.34, 5.79721E-11, 1788419
DataValue, 0.32, 5.67208E-11, 1813074
DataValue, 0.3, 5.61606E-11, 1838164
DataValue, 0.28, 5.5235E-11, 1874353
DataValue, 0.26, 5.38217E-11, 1865906
DataValue, 0.24, 5.35013E-11, 1898405
DataValue, 0.22, 5.32734E-11, 1928984
DataValue, 0.2, 5.3034599999999996E-11, 1957273
DataValue, 0.18, 5.26978E-11, 1982395
DataValue, 0.16, 5.25117E-11, 2007730
DataValue, 0.14, 5.23182E-11, 2034859
DataValue, 0.12, 5.21584E-11, 2055343
DataValue, 0.1, 5.2114199999999996E-11, 2070838
DataValue, 0.08, 5.22393E-11, 2084141
DataValue, 0.06, 5.24268E-11, 2093405
DataValue, 0.04, 5.27087E-11, 2095592
DataValue, 0.02, 5.32989E-11, 2098520
DataValue, 0, 5.40054E-11, 2087518
DataValue, -0.02, 5.4919999999999996E-11, 2075236
DataValue, -0.04, 5.62511E-11, 2053833
DataValue, -0.06, 5.79095E-11, 2025887
DataValue, -0.08, 5.9988099999999993E-11, 1990278
DataValue, -0.1, 6.25737E-11, 1949156
DataValue, -0.12, 6.53457E-11, 1903105
DataValue, -0.14, 6.84943E-11, 1858775
DataValue, -0.16, 7.19005E-11, 1811354
DataValue, -0.18, 7.55512E-11, 1766051
DataValue, -0.2, 7.9380699999999992E-11, 1724674
DataValue, -0.22, 8.30534E-11, 1684783
DataValue, -0.24, 8.7274E-11, 1644849
DataValue, -0.26, 9.11908E-11, 1607467
DataValue, -0.28, 9.4946E-11, 1576137
DataValue, -0.3, 9.83754E-11, 1546247
DataValue, -0.32, 1.0133900000000001E-10, 1522686
DataValue, -0.34, 1.03955E-10, 1503254
DataValue, -0.36, 1.0649400000000001E-10, 1486632
DataValue, -0.38, 1.08639E-10, 1471133
DataValue, -0.4, 1.1054100000000001E-10, 1456474
DataValue, -0.42, 1.1243500000000001E-10, 1442207
DataValue, -0.44, 1.14045E-10, 1431705
DataValue, -0.46, 1.15883E-10, 1417464
DataValue, -0.48, 1.1743200000000002E-10, 1409028
DataValue, -0.5, 1.18467E-10, 1401190
DataValue, -0.52, 1.19883E-10, 1393561
DataValue, -0.54, 1.20977E-10, 1387587
DataValue, -0.56, 1.22201E-10, 1379397
DataValue, -0.58, 1.2346100000000001E-10, 1371489
DataValue, -0.6, 1.2484800000000002E-10, 1362488
DataValue, -0.62, 1.26174E-10, 1355284
DataValue, -0.64, 1.27389E-10, 1349287
DataValue, -0.66, 1.2893700000000002E-10, 1343763
DataValue, -0.68, 1.30309E-10, 1339255
DataValue, -0.70000000000000007, 1.31864E-10, 1335447
DataValue, -0.72, 1.33862E-10, 1327991
DataValue, -0.74, 1.35296E-10, 1322182
DataValue, -0.76, 1.37281E-10, 1316418
DataValue, -0.78, 1.39599E-10, 1310682
DataValue, -0.8, 1.42048E-10, 1305695
DataValue, -0.82000000000000006, 1.44746E-10, 1301506
DataValue, -0.84, 1.47719E-10, 1298921
DataValue, -0.86, 1.50884E-10, 1296468
DataValue, -0.88, 1.54674E-10, 1292212
DataValue, -0.9, 1.5914700000000001E-10, 1285563
DataValue, -0.92, 1.6420100000000002E-10, 1279219
DataValue, -0.94000000000000006, 1.6980900000000002E-10, 1271226
DataValue, -0.96, 1.7692000000000002E-10, 1261949
DataValue, -0.98, 1.8459200000000002E-10, 1254854
DataValue, -1, 1.9232300000000001E-10, 1248861
