
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/15/2019 04:44:13
MetaData, TestRecord.TestTarget, Al2O3_0_10
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 5e9675f0-ad73-4657-a732-61e828780249
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.3E-10, 580
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1.6E-10, 6500
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -2.6666666666666661
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -2.6666666666666661
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -2.6666666666666661
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -2.6666666666666661
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -2.6666666666666661
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 1.59974E-10, 6490.402
DataValue, -0.98, 1.5983100000000001E-10, 6321.5430000000006
DataValue, -0.96, 1.59709E-10, 6137.6590000000006
DataValue, -0.94000000000000006, 1.59598E-10, 5977.652
DataValue, -0.92, 1.5948500000000002E-10, 5825.438
DataValue, -0.9, 1.5941300000000002E-10, 5638.445
DataValue, -0.88, 1.59294E-10, 5562.952
DataValue, -0.86, 1.59212E-10, 5416.205
DataValue, -0.84, 1.59128E-10, 5378.639
DataValue, -0.82000000000000006, 1.5900600000000002E-10, 5331.983
DataValue, -0.8, 1.5889200000000002E-10, 5218.993
DataValue, -0.78, 1.58794E-10, 5001.49
DataValue, -0.76, 1.5871400000000002E-10, 5141.421
DataValue, -0.74, 1.58601E-10, 4903.682
DataValue, -0.72, 1.5851800000000002E-10, 4713.334
DataValue, -0.70000000000000007, 1.58387E-10, 4866.232
DataValue, -0.68, 1.5830700000000002E-10, 4924.593
DataValue, -0.66, 1.5821100000000002E-10, 4475.12
DataValue, -0.64, 1.5814400000000002E-10, 4529.26
DataValue, -0.62, 1.58031E-10, 4338.451
DataValue, -0.6, 1.57931E-10, 4339.8910000000005
DataValue, -0.58, 1.57865E-10, 4144.037
DataValue, -0.56, 1.57727E-10, 4049.725
DataValue, -0.54, 1.57639E-10, 4141.785
DataValue, -0.52, 1.5760500000000002E-10, 4074.853
DataValue, -0.5, 1.5750000000000003E-10, 3908.667
DataValue, -0.48, 1.57392E-10, 3742.797
DataValue, -0.46, 1.5731000000000002E-10, 3770.9
DataValue, -0.44, 1.57173E-10, 3855.132
DataValue, -0.42, 1.57118E-10, 3737.1440000000002
DataValue, -0.4, 1.57028E-10, 3571.439
DataValue, -0.38, 1.5696900000000002E-10, 3612.507
DataValue, -0.36, 1.5687600000000002E-10, 3684.081
DataValue, -0.34, 1.56762E-10, 3488.972
DataValue, -0.32, 1.5670100000000002E-10, 3502.966
DataValue, -0.3, 1.5659200000000002E-10, 3352.726
DataValue, -0.28, 1.56509E-10, 3365.327
DataValue, -0.26, 1.5643600000000002E-10, 3247.527
DataValue, -0.24, 1.56359E-10, 3401.858
DataValue, -0.22, 1.56292E-10, 3165.364
DataValue, -0.2, 1.56175E-10, 3234.097
DataValue, -0.18, 1.56087E-10, 3176.216
DataValue, -0.16, 1.5598300000000001E-10, 3068.151
DataValue, -0.14, 1.5595300000000002E-10, 3170.937
DataValue, -0.12, 1.55834E-10, 3102.02
DataValue, -0.1, 1.5576100000000002E-10, 2972.794
DataValue, -0.08, 1.55702E-10, 3098.589
DataValue, -0.06, 1.5562500000000002E-10, 2931.8920000000003
DataValue, -0.04, 1.55545E-10, 3029.982
DataValue, -0.02, 1.55409E-10, 2883.8250000000003
DataValue, 0, 1.5537200000000002E-10, 2978.799
DataValue, 0.02, 1.5528700000000001E-10, 2949.093
DataValue, 0.04, 1.5518E-10, 2832.599
DataValue, 0.06, 1.55106E-10, 2855.826
DataValue, 0.08, 1.5502500000000002E-10, 2689.174
DataValue, 0.1, 1.54982E-10, 2814.303
DataValue, 0.12, 1.54886E-10, 2813.416
DataValue, 0.14, 1.5480600000000002E-10, 2978.0570000000002
DataValue, 0.16, 1.5473600000000002E-10, 2608.685
DataValue, 0.18, 1.5462800000000002E-10, 2807.277
DataValue, 0.2, 1.5455800000000002E-10, 2649.937
DataValue, 0.22, 1.5445000000000002E-10, 2807.652
DataValue, 0.24, 1.54445E-10, 2643.893
DataValue, 0.26, 1.5436000000000002E-10, 2564.26
DataValue, 0.28, 1.5426300000000002E-10, 2683.372
DataValue, 0.3, 1.5418500000000002E-10, 2776.929
DataValue, 0.32, 1.5408500000000002E-10, 2781.424
DataValue, 0.34, 1.54021E-10, 2774.385
DataValue, 0.36, 1.53966E-10, 2528.401
DataValue, 0.38, 1.53858E-10, 2659.118
DataValue, 0.4, 1.5377800000000002E-10, 2745.752
DataValue, 0.42, 1.5370800000000001E-10, 2423.621
DataValue, 0.44, 1.5362100000000002E-10, 2576.326
DataValue, 0.46, 1.53578E-10, 2659.714
DataValue, 0.48, 1.53515E-10, 2441.29
DataValue, 0.5, 1.5336800000000002E-10, 2767.601
DataValue, 0.52, 1.5338300000000002E-10, 2537.291
DataValue, 0.54, 1.53309E-10, 2631.41
DataValue, 0.56, 1.5320500000000002E-10, 2566.821
DataValue, 0.58, 1.53126E-10, 2658.357
DataValue, 0.6, 1.53047E-10, 2474.183
DataValue, 0.62, 1.52981E-10, 2649.418
DataValue, 0.64, 1.5289E-10, 2436.658
DataValue, 0.66, 1.5283500000000002E-10, 2563.385
DataValue, 0.68, 1.5276900000000002E-10, 2440.52
DataValue, 0.70000000000000007, 1.5268400000000002E-10, 2518.177
DataValue, 0.72, 1.52608E-10, 2525.013
DataValue, 0.74, 1.52532E-10, 2859.625
DataValue, 0.76, 1.5248200000000002E-10, 2783.554
DataValue, 0.78, 1.5241900000000002E-10, 2414.767
DataValue, 0.8, 1.5233100000000001E-10, 2646.613
DataValue, 0.82000000000000006, 1.52252E-10, 2514.992
DataValue, 0.84, 1.52203E-10, 2805.7960000000003
DataValue, 0.86, 1.5211700000000001E-10, 2423.117
DataValue, 0.88, 1.5206300000000002E-10, 2591.151
DataValue, 0.9, 1.51972E-10, 2550.014
DataValue, 0.92, 1.51863E-10, 2550.21
DataValue, 0.94000000000000006, 1.5184300000000002E-10, 2399.851
DataValue, 0.96, 1.51751E-10, 2658.705
DataValue, 0.98, 1.5169300000000002E-10, 2622.009
DataValue, 1, 1.5165000000000001E-10, 2556.762
DataValue, 1, 1.5161500000000002E-10, 2640.061
DataValue, 0.98, 1.5171700000000002E-10, 2456.326
DataValue, 0.96, 1.51779E-10, 2602.636
DataValue, 0.94000000000000006, 1.51827E-10, 2309.091
DataValue, 0.92, 1.51932E-10, 2586.902
DataValue, 0.9, 1.52008E-10, 2529.424
DataValue, 0.88, 1.5204500000000002E-10, 2335.735
DataValue, 0.86, 1.5212400000000002E-10, 2649.745
DataValue, 0.84, 1.52176E-10, 2551.629
DataValue, 0.82000000000000006, 1.52285E-10, 2519.516
DataValue, 0.8, 1.52375E-10, 2675.225
DataValue, 0.78, 1.52403E-10, 2496.764
DataValue, 0.76, 1.52472E-10, 2391.206
DataValue, 0.74, 1.5255200000000002E-10, 2617.515
DataValue, 0.72, 1.52646E-10, 2716.864
DataValue, 0.70000000000000007, 1.52712E-10, 2560.847
DataValue, 0.68, 1.5277100000000002E-10, 2578.058
DataValue, 0.66, 1.52843E-10, 2511.194
DataValue, 0.64, 1.52941E-10, 2589.301
DataValue, 0.62, 1.53035E-10, 2525.495
DataValue, 0.6, 1.5306700000000002E-10, 2447.5370000000003
DataValue, 0.58, 1.53137E-10, 2659.659
DataValue, 0.56, 1.5321800000000002E-10, 2508.071
DataValue, 0.54, 1.53304E-10, 2586.413
DataValue, 0.52, 1.5333800000000002E-10, 2784.306
DataValue, 0.5, 1.53436E-10, 2501.103
DataValue, 0.48, 1.5349500000000002E-10, 2665.8160000000003
DataValue, 0.46, 1.53578E-10, 2697.487
DataValue, 0.44, 1.5367200000000002E-10, 2614.65
DataValue, 0.42, 1.5373600000000002E-10, 2868.632
DataValue, 0.4, 1.53821E-10, 2593.628
DataValue, 0.38, 1.5388700000000002E-10, 2684.904
DataValue, 0.36, 1.53975E-10, 2725.957
DataValue, 0.34, 1.54056E-10, 2655.867
DataValue, 0.32, 1.5413900000000001E-10, 2766.52
DataValue, 0.3, 1.5416700000000002E-10, 2810.6330000000003
DataValue, 0.28, 1.5427800000000002E-10, 2783.933
DataValue, 0.26, 1.5436000000000002E-10, 2747.377
DataValue, 0.24, 1.54464E-10, 2865.178
DataValue, 0.22, 1.5451000000000002E-10, 2688.905
DataValue, 0.2, 1.5460600000000001E-10, 2701.335
DataValue, 0.18, 1.54707E-10, 2610.318
DataValue, 0.16, 1.5480000000000002E-10, 2685.906
DataValue, 0.14, 1.5483200000000001E-10, 3036.455
DataValue, 0.12, 1.54918E-10, 2709.474
DataValue, 0.1, 1.5500500000000003E-10, 2856.605
DataValue, 0.08, 1.5508600000000002E-10, 2867.654
DataValue, 0.06, 1.5515800000000002E-10, 2814.793
DataValue, 0.04, 1.55213E-10, 2755.747
DataValue, 0.02, 1.55317E-10, 3058.7290000000003
DataValue, 0, 1.55377E-10, 2932.553
DataValue, -0.02, 1.5551100000000002E-10, 2948.495
DataValue, -0.04, 1.5556800000000002E-10, 2813.007
DataValue, -0.06, 1.55624E-10, 2900.1150000000002
DataValue, -0.08, 1.5572100000000002E-10, 3158.833
DataValue, -0.1, 1.55789E-10, 3113.972
DataValue, -0.12, 1.5590200000000002E-10, 2943.993
DataValue, -0.14, 1.55985E-10, 2923.068
DataValue, -0.16, 1.56034E-10, 3222.4
DataValue, -0.18, 1.5611600000000002E-10, 3145.273
DataValue, -0.2, 1.5623700000000002E-10, 3126.183
DataValue, -0.22, 1.5630300000000002E-10, 3082.324
DataValue, -0.24, 1.5639300000000002E-10, 3229.1820000000002
DataValue, -0.26, 1.56459E-10, 3474.574
DataValue, -0.28, 1.56564E-10, 3343.864
DataValue, -0.3, 1.5667000000000001E-10, 3347.712
DataValue, -0.32, 1.56766E-10, 3355.896
DataValue, -0.34, 1.56844E-10, 3540.346
DataValue, -0.36, 1.56946E-10, 3630.314
DataValue, -0.38, 1.5700800000000002E-10, 3701.389
DataValue, -0.4, 1.57109E-10, 3667.832
DataValue, -0.42, 1.5718900000000002E-10, 3712.96
DataValue, -0.44, 1.57284E-10, 3819.763
DataValue, -0.46, 1.5735100000000001E-10, 3889.864
DataValue, -0.48, 1.57443E-10, 3947.045
DataValue, -0.5, 1.57528E-10, 3816.819
DataValue, -0.52, 1.57646E-10, 3946.993
DataValue, -0.54, 1.57721E-10, 4099.215
DataValue, -0.56, 1.57824E-10, 4259.716
DataValue, -0.58, 1.5792400000000002E-10, 4272.679
DataValue, -0.6, 1.58022E-10, 4474.571
DataValue, -0.62, 1.58089E-10, 4290.526
DataValue, -0.64, 1.5818000000000002E-10, 4554.1320000000005
DataValue, -0.66, 1.5826E-10, 4341.943
