
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/15/2019 06:59:29
MetaData, TestRecord.TestTarget, Al_1.5_5
MetaData, TestRecord.IterationIndex, 4
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, f0fe34df-7d7b-4585-b4bf-d142f42e4b5e
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 8.5E-12, 200
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 3.8E-09, 4700000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.010945536067519451
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.010945536067519451
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.010945536067519451
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.010945536067519451
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.010945536067519451
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -2, 3.00713E-11, 4604379
DataValue, -1.96, 3.07377E-11, 4513011
DataValue, -1.92, 3.12437E-11, 4437771
DataValue, -1.8800000000000001, 3.18321E-11, 4354024
DataValue, -1.84, 3.23296E-11, 4258356
DataValue, -1.8, 3.29135E-11, 4171288
DataValue, -1.76, 3.3550099999999996E-11, 4067268
DataValue, -1.72, 3.42829E-11, 3974283
DataValue, -1.68, 3.52092E-11, 3862573
DataValue, -1.6400000000000001, 3.63637E-11, 3738323
DataValue, -1.6, 3.77168E-11, 3602413
DataValue, -1.56, 3.94919E-11, 3448847
DataValue, -1.52, 4.23747E-11, 3283168
DataValue, -1.48, 4.8398499999999996E-11, 3089315
DataValue, -1.44, 6.24353E-11, 2769955
DataValue, -1.4000000000000001, 9.42861E-11, 2193597
DataValue, -1.36, 1.4559400000000002E-10, 1557025
DataValue, -1.32, 2.0604400000000003E-10, 1064236
DataValue, -1.28, 2.65239E-10, 735235.8
DataValue, -1.24, 3.16315E-10, 523040.30000000005
DataValue, -1.2, 3.5382900000000005E-10, 384335.4
DataValue, -1.16, 3.7783900000000005E-10, 288979.2
DataValue, -1.12, 3.9053500000000004E-10, 224149.5
DataValue, -1.08, 3.9639800000000003E-10, 177396.90000000002
DataValue, -1.04, 3.98053E-10, 142609.4
DataValue, -1, 3.9742E-10, 116420.8
DataValue, -0.96, 3.95745E-10, 96234.96
DataValue, -0.92, 3.9352500000000004E-10, 80030.680000000008
DataValue, -0.88, 3.9128200000000003E-10, 67589.07
DataValue, -0.84, 3.89086E-10, 57587.66
DataValue, -0.8, 3.8705800000000004E-10, 49510.3
DataValue, -0.76, 3.8513600000000004E-10, 42960.65
DataValue, -0.72, 3.8335200000000004E-10, 37594.73
DataValue, -0.68, 3.81661E-10, 33103.4
DataValue, -0.64, 3.8014500000000004E-10, 29531.100000000002
DataValue, -0.6, 3.7868800000000005E-10, 26620.21
DataValue, -0.56, 3.7739000000000003E-10, 24327.74
DataValue, -0.52, 3.7617400000000004E-10, 22474.81
DataValue, -0.48, 3.7511E-10, 20949.81
DataValue, -0.44, 3.7411400000000005E-10, 19662.69
DataValue, -0.4, 3.73243E-10, 18684.75
DataValue, -0.36, 3.7251000000000004E-10, 17866.350000000002
DataValue, -0.32, 3.71867E-10, 17265.03
DataValue, -0.28, 3.7130000000000005E-10, 16764.46
DataValue, -0.24, 3.7088900000000004E-10, 16348.67
DataValue, -0.2, 3.70507E-10, 15966.44
DataValue, -0.16, 3.7026900000000005E-10, 15694.03
DataValue, -0.12, 3.7014100000000004E-10, 15455.9
DataValue, -0.08, 3.7005600000000003E-10, 15323.02
DataValue, -0.04, 3.7008600000000003E-10, 15137.800000000001
DataValue, 0, 3.7026100000000003E-10, 14983.64
DataValue, 0.04, 3.70531E-10, 14991.27
DataValue, 0.08, 3.70892E-10, 15050.08
DataValue, 0.12, 3.71271E-10, 15113.75
DataValue, 0.16, 3.7180400000000003E-10, 15113.710000000001
DataValue, 0.2, 3.7238400000000004E-10, 15229.33
DataValue, 0.24, 3.7305200000000004E-10, 15305.960000000001
DataValue, 0.28, 3.7381900000000005E-10, 15438.98
DataValue, 0.32, 3.74647E-10, 15520.57
DataValue, 0.36, 3.7555200000000003E-10, 15676.66
DataValue, 0.4, 3.76528E-10, 15831.140000000001
DataValue, 0.44, 3.77557E-10, 16021.5
DataValue, 0.48, 3.7876100000000005E-10, 16277.390000000001
DataValue, 0.52, 3.79937E-10, 16601.41
DataValue, 0.56, 3.8129800000000005E-10, 16910.170000000002
DataValue, 0.6, 3.82613E-10, 17355.2
DataValue, 0.64, 3.8414100000000004E-10, 17811.350000000002
DataValue, 0.68, 3.85632E-10, 18379.99
DataValue, 0.72, 3.8732900000000004E-10, 18972.49
DataValue, 0.76, 3.8901700000000004E-10, 19672.84
DataValue, 0.8, 3.9076500000000005E-10, 20544.100000000002
DataValue, 0.84, 3.9260100000000003E-10, 21590.02
DataValue, 0.88, 3.9445400000000005E-10, 22723.5
DataValue, 0.92, 3.96384E-10, 24070.3
DataValue, 0.96, 3.9850900000000005E-10, 25828.93
DataValue, 1, 4.00495E-10, 27887.96
DataValue, 1.04, 4.0267800000000003E-10, 30367.79
DataValue, 1.08, 4.0501600000000003E-10, 33456.090000000004
DataValue, 1.12, 4.07515E-10, 37508.04
DataValue, 1.16, 4.1041100000000004E-10, 43271
DataValue, 1.2, 4.1386900000000003E-10, 50478.21
DataValue, 1.24, 4.18302E-10, 60498.61
DataValue, 1.28, 4.22245E-10, 65472.21
DataValue, 1.32, 4.2836900000000003E-10, 76574.5
DataValue, 1.36, 4.35695E-10, 88007.02
DataValue, 1.4000000000000001, 4.4330200000000003E-10, 97042.98
DataValue, 1.44, 4.5514200000000006E-10, 109176.8
DataValue, 1.48, 4.6955900000000007E-10, 123201.6
DataValue, 1.52, 4.88739E-10, 137659
DataValue, 1.56, 5.03816E-10, 145817.30000000002
DataValue, 1.6, 5.35697E-10, 159923
DataValue, 1.6400000000000001, 5.8320800000000008E-10, 173972.2
DataValue, 1.68, 6.523220000000001E-10, 185446.30000000002
DataValue, 1.72, 6.7024200000000007E-10, 187246
DataValue, 1.76, 7.75072E-10, 193876.30000000002
DataValue, 1.8, 9.71679E-10, 193504.30000000002
DataValue, 1.84, 1.09057E-09, 190663.40000000002
DataValue, 1.8800000000000001, 1.40126E-09, 180664.90000000002
DataValue, 1.92, 1.89056E-09, 165576.6
DataValue, 1.96, 2.59936E-09, 148612.80000000002
DataValue, 2, 3.7133E-09, 130240
DataValue, 2, 3.7429E-09, 129926.3
DataValue, 1.96, 2.66092E-09, 147592.9
DataValue, 1.92, 1.94063E-09, 164833.80000000002
DataValue, 1.8800000000000001, 1.45603E-09, 179939.5
DataValue, 1.84, 1.14083E-09, 190671.5
DataValue, 1.8, 9.2785700000000012E-10, 196531.5
DataValue, 1.76, 7.80716E-10, 196946.40000000002
DataValue, 1.72, 6.78903E-10, 192623.6
DataValue, 1.68, 6.06405E-10, 184295.90000000002
DataValue, 1.6400000000000001, 5.50008E-10, 171936.40000000002
DataValue, 1.6, 5.1295000000000007E-10, 159008.1
DataValue, 1.56, 4.85861E-10, 145634.7
DataValue, 1.52, 4.6490400000000005E-10, 131754.2
DataValue, 1.48, 4.4952200000000003E-10, 118926
DataValue, 1.44, 4.37635E-10, 106958.3
DataValue, 1.4000000000000001, 4.2814100000000004E-10, 95789.48
DataValue, 1.36, 4.20653E-10, 85906.61
DataValue, 1.32, 4.1465900000000004E-10, 76967.08
DataValue, 1.28, 4.0971900000000005E-10, 69132.34
DataValue, 1.24, 4.0553500000000004E-10, 62092.24
DataValue, 1.2, 4.02013E-10, 55833.1
DataValue, 1.16, 3.9878500000000003E-10, 50189.91
DataValue, 1.12, 3.9612700000000003E-10, 45465
DataValue, 1.08, 3.93714E-10, 41286.64
DataValue, 1.04, 3.91503E-10, 37553.65
DataValue, 1, 3.8958900000000004E-10, 34222.01
DataValue, 0.96, 3.8777400000000003E-10, 31426.13
DataValue, 0.92, 3.8612500000000005E-10, 28952.65
DataValue, 0.88, 3.84579E-10, 26784.31
DataValue, 0.84, 3.83227E-10, 25003.7
DataValue, 0.8, 3.8198400000000004E-10, 23424.61
DataValue, 0.76, 3.8079600000000004E-10, 22152.61
DataValue, 0.72, 3.7971800000000004E-10, 20950.45
DataValue, 0.68, 3.78721E-10, 20024.15
DataValue, 0.64, 3.7783100000000004E-10, 19287.8
DataValue, 0.6, 3.7699400000000004E-10, 18640.69
DataValue, 0.56, 3.7622700000000003E-10, 18098.8
DataValue, 0.52, 3.7557300000000005E-10, 17671.86
DataValue, 0.48, 3.7499900000000004E-10, 17313.43
DataValue, 0.44, 3.74478E-10, 16956.71
DataValue, 0.4, 3.7403000000000005E-10, 16742.66
DataValue, 0.36, 3.73599E-10, 16543.15
DataValue, 0.32, 3.73291E-10, 16391.45
DataValue, 0.28, 3.73019E-10, 16300.27
DataValue, 0.24, 3.7280600000000005E-10, 16188.79
DataValue, 0.2, 3.7262600000000005E-10, 16144.99
DataValue, 0.16, 3.7249900000000005E-10, 16055.17
DataValue, 0.12, 3.7243000000000003E-10, 16002.15
DataValue, 0.08, 3.72435E-10, 15972.91
DataValue, 0.04, 3.7248500000000003E-10, 15940.52
DataValue, 0, 3.72567E-10, 16058.210000000001
DataValue, -0.04, 3.72771E-10, 16243.220000000001
DataValue, -0.08, 3.73024E-10, 16472.13
DataValue, -0.12, 3.73442E-10, 16832.61
DataValue, -0.16, 3.7388400000000004E-10, 17267.5
DataValue, -0.2, 3.74459E-10, 17714.75
DataValue, -0.24, 3.7513000000000003E-10, 18312.23
DataValue, -0.28, 3.75895E-10, 19107.420000000002
DataValue, -0.32, 3.76738E-10, 19979.920000000002
DataValue, -0.36, 3.7774600000000003E-10, 21186.43
DataValue, -0.4, 3.78817E-10, 22566.05
DataValue, -0.44, 3.8001900000000004E-10, 24308.420000000002
DataValue, -0.48, 3.8135200000000005E-10, 26538.010000000002
DataValue, -0.52, 3.8277800000000003E-10, 29138.75
DataValue, -0.56, 3.84289E-10, 32266.49
DataValue, -0.6, 3.8589600000000005E-10, 35966.51
DataValue, -0.64, 3.8759500000000005E-10, 40493.36
DataValue, -0.68, 3.89532E-10, 45806.6
DataValue, -0.72, 3.91546E-10, 52371.04
DataValue, -0.76, 3.93673E-10, 60027.12
DataValue, -0.8, 3.95903E-10, 69124.1
DataValue, -0.84, 3.9820700000000004E-10, 80189.2
DataValue, -0.88, 4.0043800000000005E-10, 93477.21
DataValue, -0.92, 4.0231100000000004E-10, 109835.40000000001
DataValue, -0.96, 4.0357700000000004E-10, 130664.20000000001
DataValue, -1, 4.03682E-10, 156066.5
DataValue, -1.04, 4.0199800000000004E-10, 188201.7
DataValue, -1.08, 3.9757500000000005E-10, 229691.40000000002
DataValue, -1.12, 3.88798E-10, 284189
DataValue, -1.16, 3.7320800000000003E-10, 358511.30000000005
DataValue, -1.2, 3.4664500000000005E-10, 466828.80000000005
DataValue, -1.24, 3.07588E-10, 622081.70000000007
