
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/25/2019 20:55:11
MetaData, TestRecord.TestTarget, Al2O3_1.5_5
MetaData, TestRecord.IterationIndex, 2
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, efb811ab-4b78-4a06-830e-59ca1c5e916d
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.6E-10, 400
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2.1E-10, 27000
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -2.1999999999999993
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -2.1999999999999993
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -2.1999999999999993
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -2.1999999999999993
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -2.1999999999999993
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 2.0022100000000002E-10, 20997.19
DataValue, -0.98, 2.00088E-10, 21091.37
DataValue, -0.96, 1.9996600000000003E-10, 20954.08
DataValue, -0.94000000000000006, 1.9981700000000001E-10, 20929.58
DataValue, -0.92, 1.9967900000000002E-10, 20986.22
DataValue, -0.9, 1.9954100000000003E-10, 20973.94
DataValue, -0.88, 1.9941700000000002E-10, 20956.95
DataValue, -0.86, 1.9926900000000002E-10, 20985.170000000002
DataValue, -0.84, 1.99205E-10, 21105.37
DataValue, -0.82000000000000006, 1.9905500000000002E-10, 20997.7
DataValue, -0.8, 1.9895300000000002E-10, 21164.21
DataValue, -0.78, 1.9882400000000003E-10, 21082.53
DataValue, -0.76, 1.9874E-10, 21153.48
DataValue, -0.74, 1.9862100000000002E-10, 21031.600000000002
DataValue, -0.72, 1.9852200000000002E-10, 21183.09
DataValue, -0.70000000000000007, 1.9842200000000002E-10, 21053.08
DataValue, -0.68, 1.98316E-10, 21182.510000000002
DataValue, -0.66, 1.9819000000000002E-10, 21101.21
DataValue, -0.64, 1.98084E-10, 21017.89
DataValue, -0.62, 1.9796E-10, 21125.48
DataValue, -0.6, 1.9786300000000003E-10, 21210.81
DataValue, -0.58, 1.9777400000000001E-10, 21277.56
DataValue, -0.56, 1.9765100000000002E-10, 21239.96
DataValue, -0.54, 1.9750700000000002E-10, 21330.43
DataValue, -0.52, 1.97388E-10, 21361.28
DataValue, -0.5, 1.9731600000000001E-10, 21443.73
DataValue, -0.48, 1.97225E-10, 21375.850000000002
DataValue, -0.46, 1.9710300000000002E-10, 21457
DataValue, -0.44, 1.96996E-10, 21444.11
DataValue, -0.42, 1.96915E-10, 21558.24
DataValue, -0.4, 1.9679000000000003E-10, 21407.27
DataValue, -0.38, 1.9667500000000002E-10, 21527.170000000002
DataValue, -0.36, 1.9658400000000002E-10, 21574.02
DataValue, -0.34, 1.9648800000000002E-10, 21600.45
DataValue, -0.32, 1.9635500000000002E-10, 21552.36
DataValue, -0.3, 1.9627100000000002E-10, 21514.760000000002
DataValue, -0.28, 1.9619000000000002E-10, 21586.9
DataValue, -0.26, 1.9608500000000003E-10, 21554.75
DataValue, -0.24, 1.9592500000000002E-10, 21633.04
DataValue, -0.22, 1.9582800000000002E-10, 21711.39
DataValue, -0.2, 1.9574700000000002E-10, 21551.760000000002
DataValue, -0.18, 1.9559100000000003E-10, 21688.97
DataValue, -0.16, 1.95492E-10, 21768.56
DataValue, -0.14, 1.9537300000000002E-10, 21637.73
DataValue, -0.12, 1.9529100000000001E-10, 21748.57
DataValue, -0.1, 1.9517700000000002E-10, 21815.29
DataValue, -0.08, 1.95028E-10, 21788.74
DataValue, -0.06, 1.94965E-10, 21784.920000000002
DataValue, -0.04, 1.94863E-10, 21823.94
DataValue, -0.02, 1.9476700000000002E-10, 21861.75
DataValue, 0, 1.9469900000000003E-10, 21986.13
DataValue, 0.02, 1.9460100000000001E-10, 21932.31
DataValue, 0.04, 1.9451E-10, 22066.670000000002
DataValue, 0.06, 1.9442E-10, 22152.37
DataValue, 0.08, 1.9434300000000002E-10, 22355.16
DataValue, 0.1, 1.9427300000000002E-10, 22264.16
DataValue, 0.12, 1.9417000000000001E-10, 22428.84
DataValue, 0.14, 1.9412800000000002E-10, 22429.49
DataValue, 0.16, 1.94082E-10, 22576.18
DataValue, 0.18, 1.9403500000000002E-10, 22711.87
DataValue, 0.2, 1.9391200000000002E-10, 22736.5
DataValue, 0.22, 1.93865E-10, 22888.15
DataValue, 0.24, 1.9375500000000002E-10, 22909.850000000002
DataValue, 0.26, 1.9371200000000001E-10, 23032.33
DataValue, 0.28, 1.9358400000000003E-10, 23100.37
DataValue, 0.3, 1.93527E-10, 23066.14
DataValue, 0.32, 1.9344700000000002E-10, 23235.3
DataValue, 0.34, 1.93371E-10, 23295.18
DataValue, 0.36, 1.93296E-10, 23239.74
DataValue, 0.38, 1.93229E-10, 23349.86
DataValue, 0.4, 1.9312800000000002E-10, 23437.350000000002
DataValue, 0.42, 1.93063E-10, 23572.59
DataValue, 0.44, 1.9299800000000001E-10, 23607.09
DataValue, 0.46, 1.9291200000000003E-10, 23667.73
DataValue, 0.48, 1.92868E-10, 23783.25
DataValue, 0.5, 1.9276900000000001E-10, 23857.15
DataValue, 0.52, 1.92684E-10, 23945.27
DataValue, 0.54, 1.92642E-10, 24063.420000000002
DataValue, 0.56, 1.92563E-10, 24090.73
DataValue, 0.58, 1.9247400000000002E-10, 24172.47
DataValue, 0.6, 1.92422E-10, 24363.29
DataValue, 0.62, 1.9234200000000002E-10, 24355.27
DataValue, 0.64, 1.92313E-10, 24324.350000000002
DataValue, 0.66, 1.9226400000000003E-10, 24599.12
DataValue, 0.68, 1.92178E-10, 24552.63
DataValue, 0.70000000000000007, 1.92126E-10, 24785.2
DataValue, 0.72, 1.92057E-10, 24801.79
DataValue, 0.74, 1.91988E-10, 24888.22
DataValue, 0.76, 1.9193500000000002E-10, 24991.100000000002
DataValue, 0.78, 1.91864E-10, 25081.08
DataValue, 0.8, 1.91792E-10, 25254.66
DataValue, 0.82000000000000006, 1.9178E-10, 25315.57
DataValue, 0.84, 1.91717E-10, 25308.74
DataValue, 0.86, 1.91641E-10, 25448.15
DataValue, 0.88, 1.9159800000000002E-10, 25557.02
DataValue, 0.9, 1.91502E-10, 25516.350000000002
DataValue, 0.92, 1.91487E-10, 25669.71
DataValue, 0.94000000000000006, 1.91433E-10, 25875.83
DataValue, 0.96, 1.9135400000000003E-10, 25761.49
DataValue, 0.98, 1.91304E-10, 25911.93
DataValue, 1, 1.9124200000000002E-10, 26039.74
DataValue, 1, 1.91247E-10, 26050.49
DataValue, 0.98, 1.9132100000000003E-10, 25799.940000000002
DataValue, 0.96, 1.9135700000000003E-10, 25859.05
DataValue, 0.94000000000000006, 1.914E-10, 25666.08
DataValue, 0.92, 1.91446E-10, 25633.47
DataValue, 0.9, 1.91499E-10, 25441.58
DataValue, 0.88, 1.9155300000000003E-10, 25436.33
DataValue, 0.86, 1.9162200000000002E-10, 25274.3
DataValue, 0.84, 1.91702E-10, 25244.58
DataValue, 0.82000000000000006, 1.9178E-10, 25047.43
DataValue, 0.8, 1.9183800000000002E-10, 25015.14
DataValue, 0.78, 1.9190500000000002E-10, 25016.05
DataValue, 0.76, 1.91945E-10, 24973.46
DataValue, 0.74, 1.92027E-10, 24750.28
DataValue, 0.72, 1.9206400000000002E-10, 24732.34
DataValue, 0.70000000000000007, 1.9215E-10, 24613.45
DataValue, 0.68, 1.9220000000000002E-10, 24650.25
DataValue, 0.66, 1.9225500000000003E-10, 24471.49
DataValue, 0.64, 1.92349E-10, 24448.5
DataValue, 0.62, 1.9239300000000002E-10, 24226.39
DataValue, 0.6, 1.9248700000000003E-10, 24156.95
DataValue, 0.58, 1.9252300000000002E-10, 24198.8
DataValue, 0.56, 1.92588E-10, 24152.31
DataValue, 0.54, 1.9268500000000002E-10, 23857.43
DataValue, 0.52, 1.92744E-10, 23960.33
DataValue, 0.5, 1.92874E-10, 23656.19
DataValue, 0.48, 1.9291500000000003E-10, 23660.920000000002
DataValue, 0.46, 1.92952E-10, 23754.420000000002
DataValue, 0.44, 1.93042E-10, 23472.71
DataValue, 0.42, 1.9312500000000002E-10, 23510.34
DataValue, 0.4, 1.9318600000000002E-10, 23321.69
DataValue, 0.38, 1.9329700000000002E-10, 23333.8
DataValue, 0.36, 1.9335200000000003E-10, 23334.920000000002
DataValue, 0.34, 1.93422E-10, 23185.24
DataValue, 0.32, 1.9350200000000002E-10, 23230.69
DataValue, 0.3, 1.9357700000000002E-10, 23139.53
DataValue, 0.28, 1.9368900000000002E-10, 23008.52
DataValue, 0.26, 1.93745E-10, 22907.34
DataValue, 0.24, 1.9384600000000003E-10, 22816.05
DataValue, 0.22, 1.9394200000000002E-10, 22873.44
DataValue, 0.2, 1.94007E-10, 22799.59
DataValue, 0.18, 1.94085E-10, 22632.100000000002
DataValue, 0.16, 1.94154E-10, 22537.63
DataValue, 0.14, 1.94211E-10, 22423.38
DataValue, 0.12, 1.9427600000000002E-10, 22326.53
DataValue, 0.1, 1.94347E-10, 22342.08
DataValue, 0.08, 1.9445E-10, 22269.87
DataValue, 0.06, 1.94531E-10, 22104.16
DataValue, 0.04, 1.94612E-10, 21982.5
DataValue, 0.02, 1.9471600000000002E-10, 22000.38
DataValue, 0, 1.9479E-10, 21952.49
DataValue, -0.02, 1.9487900000000002E-10, 22005.72
DataValue, -0.04, 1.9497500000000002E-10, 21857.55
DataValue, -0.06, 1.95064E-10, 21755.48
DataValue, -0.08, 1.95188E-10, 21852.31
DataValue, -0.1, 1.95308E-10, 21808.9
DataValue, -0.12, 1.95402E-10, 21839.66
DataValue, -0.14, 1.9550300000000002E-10, 21813.02
DataValue, -0.16, 1.9561400000000002E-10, 21825.010000000002
DataValue, -0.18, 1.9573E-10, 21755.53
DataValue, -0.2, 1.9584300000000002E-10, 21656.52
DataValue, -0.22, 1.9594500000000002E-10, 21769.12
DataValue, -0.24, 1.9606300000000002E-10, 21640.260000000002
DataValue, -0.26, 1.9618700000000002E-10, 21672.760000000002
DataValue, -0.28, 1.9627800000000003E-10, 21752.2
DataValue, -0.3, 1.9635900000000003E-10, 21661.16
DataValue, -0.32, 1.96469E-10, 21580.95
DataValue, -0.34, 1.9655100000000002E-10, 21571.33
DataValue, -0.36, 1.9669600000000002E-10, 21666.65
DataValue, -0.38, 1.96791E-10, 21541.37
DataValue, -0.4, 1.9689E-10, 21490.9
DataValue, -0.42, 1.96978E-10, 21533.94
DataValue, -0.44, 1.9709600000000001E-10, 21366.36
DataValue, -0.46, 1.9719600000000002E-10, 21438.61
DataValue, -0.48, 1.97324E-10, 21508.57
DataValue, -0.5, 1.9742900000000003E-10, 21494.9
DataValue, -0.52, 1.97556E-10, 21318.32
DataValue, -0.54, 1.9763400000000003E-10, 21336.29
DataValue, -0.56, 1.9776500000000001E-10, 21339.63
DataValue, -0.58, 1.97867E-10, 21344.75
DataValue, -0.6, 1.9797600000000002E-10, 21260.14
