
SetupTitle, C-V Sweep
PrimitiveTest, C-V Sweep
TestParameter, Measurement.Adc.HighResolution.Coeff, 2, 6
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VBias
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -0.1
TestParameter, Output.Graph.XAxis.Right, 0.1
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, C, R
TestParameter, Output.Graph.YAxis.Scale, Linear, Linear
TestParameter, Output.Graph.YAxis.Bottom, 0, 0
TestParameter, Output.Graph.YAxis.Top, 1E-10, 10000
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 11/15/2019 04:45:32
MetaData, TestRecord.TestTarget, Al2O3_0_10
MetaData, TestRecord.IterationIndex, 3
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, fdac17d0-ee3d-44da-894c-401b92547bb6
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VBias
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, C, R
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, F, ohm
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.3E-10, 660
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1.7E-10, 6700
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -1.9999999999999987
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -1.9999999999999987
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -1.9999999999999987
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -1.9999999999999987
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -1.9999999999999987
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, 
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		0	0	0
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, C-V Sweep
Dimension1, 202, 202, 202
Dimension2, 4, 4, 4
DataName, VBias, C, R
DataValue, -1, 1.60918E-10, 6611.238
DataValue, -0.98, 1.60806E-10, 6321.103
DataValue, -0.96, 1.6072300000000002E-10, 6342.984
DataValue, -0.94000000000000006, 1.60572E-10, 6242.884
DataValue, -0.92, 1.6051800000000001E-10, 6176.254
DataValue, -0.9, 1.60399E-10, 6041.585
DataValue, -0.88, 1.603E-10, 5653.782
DataValue, -0.86, 1.60189E-10, 5619.697
DataValue, -0.84, 1.6008800000000002E-10, 5690.651
DataValue, -0.82000000000000006, 1.5996E-10, 5472.926
DataValue, -0.8, 1.59866E-10, 5394.341
DataValue, -0.78, 1.5977700000000002E-10, 5386.161
DataValue, -0.76, 1.59697E-10, 5216.33
DataValue, -0.74, 1.59607E-10, 5038.052
DataValue, -0.72, 1.59502E-10, 5017.064
DataValue, -0.70000000000000007, 1.59409E-10, 4921.704
DataValue, -0.68, 1.5931100000000003E-10, 4783.174
DataValue, -0.66, 1.59233E-10, 4705.741
DataValue, -0.64, 1.5911400000000002E-10, 4567.069
DataValue, -0.62, 1.5903600000000002E-10, 4845.558
DataValue, -0.6, 1.5895800000000002E-10, 4451.527
DataValue, -0.58, 1.5886E-10, 4362.741
DataValue, -0.56, 1.58727E-10, 4407.822
DataValue, -0.54, 1.5862700000000003E-10, 4435.793
DataValue, -0.52, 1.5857500000000002E-10, 4277.615
DataValue, -0.5, 1.5847800000000001E-10, 4302.2660000000005
DataValue, -0.48, 1.5837600000000002E-10, 4124.459
DataValue, -0.46, 1.58306E-10, 4011.435
DataValue, -0.44, 1.5821300000000002E-10, 4014.166
DataValue, -0.42, 1.5812600000000002E-10, 3889.976
DataValue, -0.4, 1.5801500000000002E-10, 3569.502
DataValue, -0.38, 1.5795200000000003E-10, 3703.308
DataValue, -0.36, 1.5786100000000002E-10, 3868.355
DataValue, -0.34, 1.5776800000000002E-10, 3652.721
DataValue, -0.32, 1.5766200000000002E-10, 3603.808
DataValue, -0.3, 1.5757500000000002E-10, 3594.3940000000002
DataValue, -0.28, 1.57501E-10, 3283.913
DataValue, -0.26, 1.57428E-10, 3407.84
DataValue, -0.24, 1.57326E-10, 3340.48
DataValue, -0.22, 1.57203E-10, 3289.922
DataValue, -0.2, 1.57157E-10, 3364.208
DataValue, -0.18, 1.5711600000000001E-10, 3370.6510000000003
DataValue, -0.16, 1.57016E-10, 3386.198
DataValue, -0.14, 1.5692E-10, 3362.366
DataValue, -0.12, 1.56835E-10, 3137.248
DataValue, -0.1, 1.56751E-10, 3253.515
DataValue, -0.08, 1.56703E-10, 3079.856
DataValue, -0.06, 1.56576E-10, 3069.273
DataValue, -0.04, 1.56507E-10, 3024.315
DataValue, -0.02, 1.5644400000000001E-10, 2834.294
DataValue, 0, 1.5634E-10, 2913.223
DataValue, 0.02, 1.56269E-10, 2893.21
DataValue, 0.04, 1.56187E-10, 2924.562
DataValue, 0.06, 1.5613200000000003E-10, 3133.291
DataValue, 0.08, 1.5606500000000002E-10, 2767.5570000000002
DataValue, 0.1, 1.55943E-10, 2947.212
DataValue, 0.12, 1.55853E-10, 2986.476
DataValue, 0.14, 1.55786E-10, 2899.659
DataValue, 0.16, 1.5575700000000001E-10, 2775.44
DataValue, 0.18, 1.55668E-10, 2903.263
DataValue, 0.2, 1.5555000000000002E-10, 2854.63
DataValue, 0.22, 1.55494E-10, 2977.435
DataValue, 0.24, 1.5542600000000002E-10, 2824.619
DataValue, 0.26, 1.55329E-10, 2768.319
DataValue, 0.28, 1.5525700000000002E-10, 2835.397
DataValue, 0.3, 1.5518800000000002E-10, 2971.501
DataValue, 0.32, 1.5511000000000002E-10, 2737.668
DataValue, 0.34, 1.5502800000000002E-10, 2763.196
DataValue, 0.36, 1.54969E-10, 2576.2960000000003
DataValue, 0.38, 1.54874E-10, 2641.148
DataValue, 0.4, 1.54798E-10, 2618.161
DataValue, 0.42, 1.54732E-10, 2907.329
DataValue, 0.44, 1.54641E-10, 2702.005
DataValue, 0.46, 1.5458300000000002E-10, 2948.973
DataValue, 0.48, 1.5450700000000002E-10, 2574.096
DataValue, 0.5, 1.54466E-10, 2615.989
DataValue, 0.52, 1.5436200000000002E-10, 2726.411
DataValue, 0.54, 1.54285E-10, 2760.648
DataValue, 0.56, 1.54225E-10, 2501.0370000000003
DataValue, 0.58, 1.5417600000000002E-10, 2612.123
DataValue, 0.6, 1.54059E-10, 2603.8070000000002
DataValue, 0.62, 1.5402500000000002E-10, 2641.46
DataValue, 0.64, 1.5389900000000002E-10, 2864.468
DataValue, 0.66, 1.53839E-10, 2521.126
DataValue, 0.68, 1.5379000000000002E-10, 2613.189
DataValue, 0.70000000000000007, 1.53701E-10, 2735.742
DataValue, 0.72, 1.53631E-10, 2377.468
DataValue, 0.74, 1.5355E-10, 2560.564
DataValue, 0.76, 1.5349500000000002E-10, 2790.3250000000003
DataValue, 0.78, 1.5341100000000003E-10, 2590.265
DataValue, 0.8, 1.53352E-10, 2665.6710000000003
DataValue, 0.82000000000000006, 1.5325700000000002E-10, 2700.053
DataValue, 0.84, 1.53228E-10, 2758.963
DataValue, 0.86, 1.53141E-10, 2666.821
DataValue, 0.88, 1.53066E-10, 2390.192
DataValue, 0.9, 1.52987E-10, 2744.253
DataValue, 0.92, 1.5291900000000002E-10, 2638.664
DataValue, 0.94000000000000006, 1.5288600000000002E-10, 2602.996
DataValue, 0.96, 1.5280100000000001E-10, 2730.291
DataValue, 0.98, 1.5274200000000002E-10, 2774.906
DataValue, 1, 1.5263300000000002E-10, 2567.179
DataValue, 1, 1.52677E-10, 2499.2000000000003
DataValue, 0.98, 1.52722E-10, 2698.1710000000003
DataValue, 0.96, 1.528E-10, 2654.46
DataValue, 0.94000000000000006, 1.52878E-10, 2757.26
DataValue, 0.92, 1.5292E-10, 2535.117
DataValue, 0.9, 1.5301200000000001E-10, 2632.231
DataValue, 0.88, 1.53066E-10, 2673.341
DataValue, 0.86, 1.53147E-10, 2663.186
DataValue, 0.84, 1.5321700000000002E-10, 2701.687
DataValue, 0.82000000000000006, 1.5328400000000002E-10, 2451.702
DataValue, 0.8, 1.53384E-10, 2609.1330000000003
DataValue, 0.78, 1.53448E-10, 2712.338
DataValue, 0.76, 1.5349800000000002E-10, 2730.639
DataValue, 0.74, 1.5357000000000002E-10, 2724.875
DataValue, 0.72, 1.5364200000000002E-10, 2692.033
DataValue, 0.70000000000000007, 1.5369400000000002E-10, 2647.14
DataValue, 0.68, 1.5381700000000002E-10, 2522.699
DataValue, 0.66, 1.5387200000000003E-10, 2823.603
DataValue, 0.64, 1.5393400000000001E-10, 2802.408
DataValue, 0.62, 1.54009E-10, 2486.051
DataValue, 0.6, 1.5408200000000002E-10, 2719.818
DataValue, 0.58, 1.5414800000000001E-10, 2488.305
DataValue, 0.56, 1.54252E-10, 2627.087
DataValue, 0.54, 1.5431E-10, 2480.3
DataValue, 0.52, 1.5437400000000001E-10, 2605.3920000000003
DataValue, 0.5, 1.54448E-10, 2930.539
DataValue, 0.48, 1.54514E-10, 2653.326
DataValue, 0.46, 1.5461000000000002E-10, 2756.34
DataValue, 0.44, 1.54677E-10, 2865.445
DataValue, 0.42, 1.5475400000000002E-10, 2792.583
DataValue, 0.4, 1.54813E-10, 2702.065
DataValue, 0.38, 1.5493800000000002E-10, 2821.799
DataValue, 0.36, 1.5499500000000002E-10, 2725.6530000000002
DataValue, 0.34, 1.5502600000000002E-10, 2854.585
DataValue, 0.32, 1.55132E-10, 2944.361
DataValue, 0.3, 1.55181E-10, 2946.252
DataValue, 0.28, 1.5530500000000001E-10, 2604.334
DataValue, 0.26, 1.55359E-10, 2769.5190000000002
DataValue, 0.24, 1.55448E-10, 2702.3920000000003
DataValue, 0.22, 1.55549E-10, 2986.7690000000002
DataValue, 0.2, 1.5558600000000002E-10, 2921.073
DataValue, 0.18, 1.5570300000000002E-10, 2994.1150000000002
DataValue, 0.16, 1.55781E-10, 2788.065
DataValue, 0.14, 1.5584200000000002E-10, 2892.405
DataValue, 0.12, 1.5590600000000003E-10, 2832.247
DataValue, 0.1, 1.55964E-10, 2894.064
DataValue, 0.08, 1.56088E-10, 3150.36
DataValue, 0.06, 1.5614300000000002E-10, 2939.427
DataValue, 0.04, 1.56256E-10, 2958.852
DataValue, 0.02, 1.56295E-10, 2792.127
DataValue, 0, 1.5639900000000002E-10, 3072.326
DataValue, -0.02, 1.56486E-10, 2980.324
DataValue, -0.04, 1.5657100000000002E-10, 2995.985
DataValue, -0.06, 1.56657E-10, 3293.739
DataValue, -0.08, 1.5673400000000002E-10, 3405.005
DataValue, -0.1, 1.5680300000000002E-10, 3274.8920000000003
DataValue, -0.12, 1.56898E-10, 3050.292
DataValue, -0.14, 1.56994E-10, 3059.425
DataValue, -0.16, 1.5706200000000002E-10, 3256.062
DataValue, -0.18, 1.5713E-10, 3253.635
DataValue, -0.2, 1.57202E-10, 3436.621
DataValue, -0.22, 1.57314E-10, 3438.609
DataValue, -0.24, 1.57392E-10, 3406.146
DataValue, -0.26, 1.5749900000000002E-10, 3571.716
DataValue, -0.28, 1.5756200000000001E-10, 3500.73
DataValue, -0.3, 1.57643E-10, 3646.1730000000002
DataValue, -0.32, 1.5775200000000002E-10, 3415.4300000000003
DataValue, -0.34, 1.57854E-10, 3661.6530000000002
DataValue, -0.36, 1.57941E-10, 3459.2670000000003
DataValue, -0.38, 1.5801E-10, 3783.404
DataValue, -0.4, 1.58109E-10, 3891.587
DataValue, -0.42, 1.58191E-10, 4108.9980000000005
DataValue, -0.44, 1.5825900000000002E-10, 3953.938
DataValue, -0.46, 1.58357E-10, 4035.318
DataValue, -0.48, 1.58432E-10, 4137.162
DataValue, -0.5, 1.5854500000000002E-10, 4116.657
DataValue, -0.52, 1.5866000000000002E-10, 4492.936
DataValue, -0.54, 1.5875600000000002E-10, 4409.58
DataValue, -0.56, 1.58802E-10, 4419.417
DataValue, -0.58, 1.5890100000000002E-10, 4443.405
DataValue, -0.6, 1.58995E-10, 4525.323
DataValue, -0.62, 1.5909600000000002E-10, 4662.719
DataValue, -0.64, 1.5918100000000002E-10, 4835.126
